"ID1,N,4,0","HHID,C,15","QHCLUSTER,N,4,0","QHNUMBER,N,3,0","QHHOME,N,2,0","QH91,N,1,0","QH93,N,1,0","QH95,N,1,0","QH96,N,2,0","QH96A,N,2,0","QH96M,N,2,0","QH96AC,N,1,0","QH97D,N,2,0","QH97M,N,2,0","QH97A,N,4,0","QH99,N,1,0","QH101,N,1,0","QH103,N,1,0","QH106,N,1,0","QHVIOLEN,N,2,0"
2019,      126915901,1269,159,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      127000601,1270,6,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,1
2019,      127000701,1270,7,1,0,2,2,0,0,0,0,0,0,0,0,1,2,0,1
2019,      127000801,1270,8,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,1
2019,      127000901,1270,9,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127001001,1270,10,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      127007101,1270,71,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127007201,1270,72,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,6
2019,      127007301,1270,73,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      127007401,1270,74,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      127009301,1270,93,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      127009401,1270,94,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,1
2019,      127009501,1270,95,1,0,2,1,1,3,0,2,0,0,0,0,2,2,0,1
2019,      127009601,1270,96,1,2,2,1,2,3,4,2,0,0,0,0,2,2,0,2
2019,      127009701,1270,97,1,0,2,1,2,3,2,2,0,0,0,0,2,2,2,2
2019,      127101301,1271,13,1,2,2,1,2,1,0,2,0,0,0,0,2,2,2,2
2019,      127101401,1271,14,1,0,2,2,0,0,0,0,0,0,0,0,1,2,0,2
2019,      127101501,1271,15,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,1
2019,      127101701,1271,17,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      127103301,1271,33,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      127103401,1271,34,1,0,2,2,0,0,0,0,0,0,0,0,1,2,1,2
2019,      127103501,1271,35,1,2,2,2,0,0,0,0,0,0,0,1,2,2,2,3
2019,      127103601,1271,36,1,0,2,1,2,4,0,2,0,0,0,0,2,2,0,0
2019,      127103701,1271,37,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,4
2019,      127105301,1271,53,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      127105401,1271,54,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      127105501,1271,55,1,0,2,2,0,0,0,0,0,0,0,0,1,2,0,2
2019,      127105601,1271,56,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,2
2019,      127201601,1272,16,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127201901,1272,19,1,2,2,1,1,3,10,2,0,0,0,0,2,2,2,0
2019,      127202101,1272,21,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127202301,1272,23,1,2,2,2,0,0,0,0,0,0,0,0,1,2,0,1
2019,      127202401,1272,24,1,0,2,8,0,0,0,0,0,0,0,0,1,2,0,2
2019,      127203101,1272,31,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      127203201,1272,32,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      127203301,1272,33,1,2,2,2,0,0,0,0,0,0,0,2,2,2,2,3
2019,      127203401,1272,34,1,2,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      127203501,1272,35,1,2,2,1,1,2,0,2,0,0,0,1,2,2,2,1
2019,      127207401,1272,74,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,3
2019,      127207501,1272,75,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127207601,1272,76,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127207701,1272,77,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      127207801,1272,78,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      127306101,1273,61,1,2,2,2,0,0,0,0,0,0,0,0,1,2,0,2
2019,      127306201,1273,62,1,2,2,1,2,0,8,2,0,0,0,0,1,2,2,2
2019,      127306301,1273,63,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127306401,1273,64,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,4
2019,      127306501,1273,65,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127310601,1273,106,1,0,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      127310701,1273,107,1,0,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      127310801,1273,108,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      127310901,1273,109,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,3
2019,      127311001,1273,110,1,0,2,1,2,11,0,2,0,0,0,0,1,2,0,2
2019,      127311101,1273,111,1,0,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      127311201,1273,112,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      127311301,1273,113,1,2,2,1,2,0,7,2,0,0,0,0,1,2,2,2
2019,      127311401,1273,114,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      127311501,1273,115,1,0,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      127401401,1274,14,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      127401501,1274,15,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      127402101,1274,21,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      127402201,1274,22,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,1
2019,      127403501,1274,35,1,2,2,2,0,0,0,0,0,0,0,0,1,2,0,2
2019,      127403601,1274,36,1,0,2,1,2,0,4,2,0,0,0,0,1,2,0,2
2019,      127403701,1274,37,1,2,2,2,0,0,0,0,0,0,0,2,2,2,2,3
2019,      127403801,1274,38,1,2,2,1,2,4,0,2,0,0,0,0,1,2,2,1
2019,      127403901,1274,39,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,1
2019,      127409701,1274,97,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      127409801,1274,98,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,4
2019,      127409901,1274,99,1,0,2,1,1,2,2,2,0,0,0,0,2,2,2,1
2019,      127410001,1274,100,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,5
2019,      127410101,1274,101,1,2,2,2,0,0,0,0,0,0,0,0,1,2,0,1
2019,      127500101,1275,1,1,2,2,1,2,0,5,2,0,0,0,0,2,2,0,2
2019,      127500201,1275,2,1,2,2,1,2,0,3,2,0,0,0,0,1,2,0,2
2019,      127500301,1275,3,1,0,2,1,2,2,0,2,0,0,0,2,2,2,0,0
2019,      127500401,1275,4,1,0,2,1,2,1,8,2,0,0,0,0,2,2,0,2
2019,      127500501,1275,5,1,2,2,1,1,4,7,2,0,0,0,0,2,2,0,1
2019,      127502301,1275,23,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,1
2019,      127502401,1275,24,1,2,2,1,2,3,7,2,0,0,0,0,8,2,0,7
2019,      127502501,1275,25,1,2,2,1,2,10,0,2,0,0,0,0,2,2,0,2
2019,      127502601,1275,26,1,2,2,1,2,8,2,2,0,0,0,0,2,2,0,3
2019,      127502701,1275,27,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      127504301,1275,43,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      127504401,1275,44,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      127504501,1275,45,1,2,2,2,0,0,0,0,0,0,0,0,2,8,2,1
2019,      127504601,1275,46,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127504701,1275,47,1,2,2,1,2,0,4,2,0,0,0,0,2,2,2,1
2019,      127603501,1276,35,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      127603701,1276,37,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127603801,1276,38,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      127603901,1276,39,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,1
2019,      127604001,1276,40,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      127604601,1276,46,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      127604701,1276,47,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      127604801,1276,48,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      127604901,1276,49,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      127605101,1276,51,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      127605201,1276,52,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      127605301,1276,53,1,0,2,1,2,4,6,2,0,0,0,0,1,2,2,2
2019,      127605601,1276,56,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      127605701,1276,57,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      127605801,1276,58,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,3
2019,      127702401,1277,24,1,2,2,2,0,0,0,0,0,0,0,0,1,2,0,0
2019,      127705001,1277,50,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127706001,1277,60,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127708801,1277,88,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127709601,1277,96,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      127710201,1277,102,1,0,2,1,2,5,3,2,0,0,0,0,2,2,2,2
2019,      127712501,1277,125,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127713701,1277,137,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      127714001,1277,140,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,1
2019,      127800301,1278,3,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127802601,1278,26,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,3
2019,      127804301,1278,43,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127804302,1278,43,2,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      127805001,1278,50,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,3
2019,      127807601,1278,76,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      127809101,1278,91,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127813101,1278,131,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,6
2019,      127815301,1278,153,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127815501,1278,155,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      127816201,1278,162,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,4
2019,      127904701,1279,47,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127904801,1279,48,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,5
2019,      127904901,1279,49,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127906301,1279,63,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,3
2019,      127906302,1279,63,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127907401,1279,74,1,2,2,2,0,0,0,0,0,0,0,2,2,2,2,4
2019,      127908801,1279,88,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      127909401,1279,94,1,0,2,2,0,0,0,0,0,0,0,1,2,2,2,5
2019,      127911501,1279,115,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      127912101,1279,121,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      127913301,1279,133,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,3
2019,      128000201,1280,2,1,2,2,2,0,0,0,0,0,0,0,2,1,2,0,3
2019,      128000202,1280,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,5
2019,      128002301,1280,23,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,3
2019,      128003001,1280,30,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,4
2019,      128003801,1280,38,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,3
2019,      128006101,1280,61,1,0,2,2,0,0,0,0,0,0,0,0,1,2,0,1
2019,      128008901,1280,89,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128011101,1280,111,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      128013201,1280,132,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      128014001,1280,140,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128016101,1280,161,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,2
2019,      128101201,1281,12,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,2
2019,      128101601,1281,16,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,5
2019,      128102901,1281,29,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,3
2019,      128108101,1281,81,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128110401,1281,104,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      128112701,1281,127,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      128112901,1281,129,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      128112902,1281,129,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128114301,1281,143,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128116201,1281,162,1,2,2,2,0,0,0,0,0,0,0,2,2,2,2,4
2019,      128116901,1281,169,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,5
2019,      128116902,1281,169,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128201201,1282,12,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,3
2019,      128205501,1282,55,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,3
2019,      128206801,1282,68,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,4
2019,      128210101,1282,101,1,2,2,2,0,0,0,0,0,0,0,2,2,2,1,2
2019,      128213201,1282,132,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,4
2019,      128213301,1282,133,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128214701,1282,147,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128216601,1282,166,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128217501,1282,175,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,4
2019,      128300401,1283,4,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128304101,1283,41,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128305301,1283,53,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,5
2019,      128305501,1283,55,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128305801,1283,58,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128308901,1283,89,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,5
2019,      128310201,1283,102,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128311101,1283,111,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128311901,1283,119,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      128312201,1283,122,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128401601,1284,16,1,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2
2019,      128402901,1284,29,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      128409701,1284,97,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128410501,1284,105,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128412601,1284,126,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,4
2019,      128415801,1284,158,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128418201,1284,182,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128419201,1284,192,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      128420701,1284,207,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128421101,1284,211,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128500601,1285,6,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,3
2019,      128502101,1285,21,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      128504001,1285,40,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,3
2019,      128505201,1285,52,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128505801,1285,58,1,2,2,2,0,0,0,0,0,0,0,2,2,2,2,3
2019,      128506601,1285,66,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,4
2019,      128510501,1285,105,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      128511801,1285,118,1,0,2,2,0,0,0,0,0,0,0,2,2,2,2,3
2019,      128513501,1285,135,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128513701,1285,137,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128600501,1286,5,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128602201,1286,22,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,4
2019,      128602501,1286,25,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,1
2019,      128605901,1286,59,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128606001,1286,60,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128608801,1286,88,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,4
2019,      128609001,1286,90,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128609801,1286,98,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      128611801,1286,118,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128613701,1286,137,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128700301,1287,3,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128701001,1287,10,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128703501,1287,35,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128704401,1287,44,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,6
2019,      128704801,1287,48,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,5
2019,      128705501,1287,55,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0
2019,      128705601,1287,56,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128706501,1287,65,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128706701,1287,67,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      128708701,1287,87,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128802301,1288,23,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128803501,1288,35,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      128806001,1288,60,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,4
2019,      128807201,1288,72,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128810901,1288,109,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      128812701,1288,127,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,5
2019,      128813701,1288,137,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0
2019,      128816801,1288,168,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128822701,1288,227,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,5
2019,      128822702,1288,227,2,2,2,2,0,0,0,0,0,0,0,0,2,2,0,1
2019,      128900201,1289,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128902001,1289,20,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128903401,1289,34,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128906601,1289,66,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      128907501,1289,75,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128908101,1289,81,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128909801,1289,98,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,5
2019,      128910101,1289,101,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      128911301,1289,113,1,2,2,2,0,0,0,0,0,0,0,1,2,2,0,1
2019,      128911401,1289,114,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,6
2019,      129001201,1290,12,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,7
2019,      129002701,1290,27,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      129003901,1290,39,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      129004501,1290,45,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,11
2019,      129004801,1290,48,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      129005601,1290,56,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      129005602,1290,56,2,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      129006101,1290,61,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,5
2019,      129006401,1290,64,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,6
2019,      129006701,1290,67,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      129009001,1290,90,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      129100201,1291,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,4
2019,      129100501,1291,5,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      129101601,1291,16,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,6
2019,      129102001,1291,20,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      129106001,1291,60,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,2
2019,      129107301,1291,73,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      129111901,1291,119,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,2
2019,      129111902,1291,119,2,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      129111903,1291,119,3,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      129111904,1291,119,4,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      129112001,1291,120,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,6
2019,      129112401,1291,124,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,11
2019,      129200901,1292,9,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1
2019,      129202001,1292,20,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      129202701,1292,27,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      129202702,1292,27,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      129203801,1292,38,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,4
2019,      129204901,1292,49,1,2,2,2,0,0,0,0,0,0,0,2,2,2,2,4
2019,      129205001,1292,50,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,3
2019,      129206001,1292,60,1,2,2,2,0,0,0,0,0,0,0,0,1,2,0,2
2019,      129208501,1292,85,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      129210401,1292,104,1,0,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      129212101,1292,121,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      129301601,1293,16,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,7
2019,      129304501,1293,45,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      129304601,1293,46,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,4
2019,      129305301,1293,53,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      129306401,1293,64,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      129307601,1293,76,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0
2019,      129307901,1293,79,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,4
2019,      129312101,1293,121,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0
2019,      129314201,1293,142,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      129400301,1294,3,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,3
2019,      129401101,1294,11,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      129401102,1294,11,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,7
2019,      129402601,1294,26,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,3
2019,      129403201,1294,32,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      129404701,1294,47,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,2
2019,      129408001,1294,80,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,4
2019,      129409901,1294,99,1,2,2,2,0,0,0,0,0,0,0,2,2,2,2,5
2019,      129411101,1294,111,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      129414401,1294,144,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      129414601,1294,146,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0
2019,      129500401,1295,4,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,1
2019,      129500501,1295,5,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      129501001,1295,10,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,8
2019,      129501401,1295,14,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      129503101,1295,31,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      129503601,1295,36,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      129503801,1295,38,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      129504001,1295,40,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      129505301,1295,53,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      129505501,1295,55,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      129603301,1296,33,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      129603401,1296,34,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2
2019,      129605201,1296,52,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      129606501,1296,65,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      129609401,1296,94,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
2019,      129612301,1296,123,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2
2019,      129612601,1296,126,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
