,Programas_Sociales_x_Hogar-ID1-anho,Programas_Sociales_x_Hogar-HHID-identificacion_cuestionario_del_hogar,Programas_Sociales_x_Hogar-QHCLUSTER-conglomerado,Programas_Sociales_x_Hogar-QHNUMBER-vivienda_seleccionada,Programas_Sociales_x_Hogar-QHHOME-hogar_seleccionado,Programas_Sociales_x_Hogar-QH91-algun_miembro_es_beneficiario_de_beca_18?,Programas_Sociales_x_Hogar-QH93-algun_miembro_es_beneficiario_de_trabaja_peru?,Programas_Sociales_x_Hogar-QH95-algun_miembro_es_beneficiario_de_juntos?,Programas_Sociales_x_Hogar-QH96-numero_de_orden,Programas_Sociales_x_Hogar-QH96A-hace_cuanto_tiempo_es_beneficiario:_anhos,Programas_Sociales_x_Hogar-QH96M-hace_cuanto_tiempo_es_beneficiario:_meses,Programas_Sociales_x_Hogar-QH96AC-muestra_acuerdo_de_compromiso,Programas_Sociales_x_Hogar-QH97D-dia_de_afiliacion,Programas_Sociales_x_Hogar-QH97M-mes_de_afiliacion,Programas_Sociales_x_Hogar-QH97A-anho_de_afiliacion,Programas_Sociales_x_Hogar-QH99-algun_miembro_es_beneciario_de_pension_65?,Programas_Sociales_x_Hogar-QH101-algun_miembro_recibe_ayuda_de_vaso_de_leche?,Programas_Sociales_x_Hogar-QH103-algun_miembro_recibe_ayuda_del_comedor_popular?,Programas_Sociales_x_Hogar-QH106-algun_miembro_recibe_ayuda_de_wawa_wasi/_cuna_mas?,Programas_Sociales_x_Hogar-QHVIOLEN-numero_de_mujer_para_violencia_domestica,Programas_Sociales_x_Hogar-QH101-algun_miembro_recibe_ayuda_de_vaso_de_leche?_LABEL,Programas_Sociales_x_Hogar-QH103-algun_miembro_recibe_ayuda_del_comedor_popular?_LABEL,Programas_Sociales_x_Hogar-QH106-algun_miembro_recibe_ayuda_de_wawa_wasi/_cuna_mas?_LABEL,Programas_Sociales_x_Hogar-QH91-algun_miembro_es_beneficiario_de_beca_18?_LABEL,Programas_Sociales_x_Hogar-QH93-algun_miembro_es_beneficiario_de_trabaja_peru?_LABEL,Programas_Sociales_x_Hogar-QH95-algun_miembro_es_beneficiario_de_juntos?_LABEL,Programas_Sociales_x_Hogar-QH96A-hace_cuanto_tiempo_es_beneficiario:_anhos_LABEL,Programas_Sociales_x_Hogar-QH96AC-muestra_acuerdo_de_compromiso_LABEL,Programas_Sociales_x_Hogar-QH96M-hace_cuanto_tiempo_es_beneficiario:_meses_LABEL,Programas_Sociales_x_Hogar-QH97A-anho_de_afiliacion_LABEL,Programas_Sociales_x_Hogar-QH97D-dia_de_afiliacion_LABEL,Programas_Sociales_x_Hogar-QH97M-mes_de_afiliacion_LABEL,Programas_Sociales_x_Hogar-QH99-algun_miembro_es_beneciario_de_pension_65?_LABEL
13708,2019,127500401,1275,4,1,0,2,1,2,1,8,2,0,0,0,0,2,2,0,2,No,No,0,0,No,Si,1,Si y no muestra el acuerdo de compromisos,8,0,0,0,0
13709,2019,127500501,1275,5,1,2,2,1,1,4,7,2,0,0,0,0,2,2,0,1,No,No,0,No,No,Si,4,Si y no muestra el acuerdo de compromisos,7,0,0,0,0
13710,2019,127502301,1275,23,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,1,No,No,0,0,No,No,0,0,0,0,0,0,0
13711,2019,127502401,1275,24,1,2,2,1,2,3,7,2,0,0,0,0,8,2,0,7,8,No,0,No,No,Si,3,Si y no muestra el acuerdo de compromisos,7,0,0,0,0
13712,2019,127502501,1275,25,1,2,2,1,2,10,0,2,0,0,0,0,2,2,0,2,No,No,0,No,No,Si,10,Si y no muestra el acuerdo de compromisos,0,0,0,0,0
13713,2019,127502601,1275,26,1,2,2,1,2,8,2,2,0,0,0,0,2,2,0,3,No,No,0,No,No,Si,8,Si y no muestra el acuerdo de compromisos,2,0,0,0,0
13714,2019,127502701,1275,27,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1,No,No,No,No,No,No,0,0,0,0,0,0,0
13715,2019,127504301,1275,43,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13716,2019,127504401,1275,44,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,No,No,0,No,No,No,0,0,0,0,0,0,No
13717,2019,127504501,1275,45,1,2,2,2,0,0,0,0,0,0,0,0,2,8,2,1,No,8,No,No,No,No,0,0,0,0,0,0,0
13718,2019,127504601,1275,46,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,0,No,No,0,0,0,0,0,0,0
13719,2019,127504701,1275,47,1,2,2,1,2,0,4,2,0,0,0,0,2,2,2,1,No,No,No,No,No,Si,0,Si y no muestra el acuerdo de compromisos,4,0,0,0,0
13720,2019,127603501,1276,35,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,No,No,0,0,No,No,0,0,0,0,0,0,0
13721,2019,127603701,1276,37,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,0
13722,2019,127603801,1276,38,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1,No,No,No,No,No,No,0,0,0,0,0,0,0
13723,2019,127603901,1276,39,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,1,No,No,0,0,No,No,0,0,0,0,0,0,0
13724,2019,127604001,1276,40,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,No,No,0,0,No,No,0,0,0,0,0,0,0
13725,2019,127604601,1276,46,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,No,No,0,0,No,No,0,0,0,0,0,0,0
13726,2019,127604701,1276,47,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13727,2019,127604801,1276,48,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13728,2019,127604901,1276,49,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13729,2019,127605101,1276,51,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,Si,No,No,No,No,No,0,0,0,0,0,0,0
13730,2019,127605201,1276,52,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,No,No,No,0,0,0,0,0,0,0
13731,2019,127605301,1276,53,1,0,2,1,2,4,6,2,0,0,0,0,1,2,2,2,Si,No,No,0,No,Si,4,Si y no muestra el acuerdo de compromisos,6,0,0,0,0
13732,2019,127605601,1276,56,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0,No,No,0,0,No,No,0,0,0,0,0,0,No
13733,2019,127605701,1276,57,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13734,2019,127605801,1276,58,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,3,Si,No,No,No,No,No,0,0,0,0,0,0,0
13735,2019,127702401,1277,24,1,2,2,2,0,0,0,0,0,0,0,0,1,2,0,0,Si,No,0,No,No,No,0,0,0,0,0,0,0
13736,2019,127705001,1277,50,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,0
13737,2019,127706001,1277,60,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,0,No,No,0,0,0,0,0,0,0
13738,2019,127708801,1277,88,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,0
13739,2019,127709601,1277,96,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,No,No,No,0,0,0,0,0,0,0
13740,2019,127710201,1277,102,1,0,2,1,2,5,3,2,0,0,0,0,2,2,2,2,No,No,No,0,No,Si,5,Si y no muestra el acuerdo de compromisos,3,0,0,0,0
13741,2019,127712501,1277,125,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,0,No,No,0,0,0,0,0,0,0
13742,2019,127713701,1277,137,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13743,2019,127714001,1277,140,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,1,No,No,0,0,No,No,0,0,0,0,0,0,0
13744,2019,127800301,1278,3,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,0
13745,2019,127802601,1278,26,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,3,No,No,0,No,No,No,0,0,0,0,0,0,0
13746,2019,127804301,1278,43,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,0
13747,2019,127804302,1278,43,2,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13748,2019,127805001,1278,50,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,3,No,No,0,No,No,No,0,0,0,0,0,0,No
13749,2019,127807601,1278,76,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13750,2019,127809101,1278,91,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,0
13751,2019,127813101,1278,131,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,6,No,No,No,No,No,No,0,0,0,0,0,0,0
13752,2019,127815301,1278,153,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,0,No,No,0,0,0,0,0,0,0
13753,2019,127815501,1278,155,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,No,No,No,0,0,0,0,0,0,0
13754,2019,127816201,1278,162,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,4,No,No,0,No,No,No,0,0,0,0,0,0,No
13755,2019,127904701,1279,47,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,0
13756,2019,127904801,1279,48,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,5,No,No,0,No,No,No,0,0,0,0,0,0,0
13757,2019,127904901,1279,49,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,0,No,No,0,0,0,0,0,0,0
13758,2019,127906301,1279,63,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,3,No,No,0,No,No,No,0,0,0,0,0,0,No
13759,2019,127906302,1279,63,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,0
13760,2019,127907401,1279,74,1,2,2,2,0,0,0,0,0,0,0,2,2,2,2,4,No,No,No,No,No,No,0,0,0,0,0,0,No
13761,2019,127908801,1279,88,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13762,2019,127909401,1279,94,1,0,2,2,0,0,0,0,0,0,0,1,2,2,2,5,No,No,No,0,No,No,0,0,0,0,0,0,Si
13763,2019,127911501,1279,115,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,0,No,No,0,0,0,0,0,0,0
13764,2019,127912101,1279,121,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,1,No,No,No,0,No,No,0,0,0,0,0,0,0
13765,2019,127913301,1279,133,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,3,No,No,0,No,No,No,0,0,0,0,0,0,No
13766,2019,128000201,1280,2,1,2,2,2,0,0,0,0,0,0,0,2,1,2,0,3,Si,No,0,No,No,No,0,0,0,0,0,0,No
13767,2019,128000202,1280,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,5,No,No,No,No,No,No,0,0,0,0,0,0,0
13768,2019,128002301,1280,23,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,3,No,No,No,0,No,No,0,0,0,0,0,0,0
13769,2019,128003001,1280,30,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,4,No,No,No,0,No,No,0,0,0,0,0,0,0
13770,2019,128003801,1280,38,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,3,No,No,No,No,No,No,0,0,0,0,0,0,0
13771,2019,128006101,1280,61,1,0,2,2,0,0,0,0,0,0,0,0,1,2,0,1,Si,No,0,0,No,No,0,0,0,0,0,0,0
13772,2019,128008901,1280,89,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,0
13773,2019,128011101,1280,111,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,No,No,0,0,No,No,0,0,0,0,0,0,0
13774,2019,128013201,1280,132,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0,No,No,0,0,No,No,0,0,0,0,0,0,No
13775,2019,128014001,1280,140,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13776,2019,128016101,1280,161,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,2,No,No,0,No,No,No,0,0,0,0,0,0,No
13777,2019,128101201,1281,12,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,Si
13778,2019,128101601,1281,16,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,5,No,No,No,No,No,No,0,0,0,0,0,0,0
13779,2019,128102901,1281,29,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,3,No,No,No,0,No,No,0,0,0,0,0,0,0
13780,2019,128108101,1281,81,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,0
13781,2019,128110401,1281,104,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0,No,No,0,0,No,No,0,0,0,0,0,0,No
13782,2019,128112701,1281,127,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,No,No,0,0,No,No,0,0,0,0,0,0,0
13783,2019,128112901,1281,129,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,No,No,0,0,No,No,0,0,0,0,0,0,0
13784,2019,128112902,1281,129,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,0,No,No,0,0,0,0,0,0,0
13785,2019,128114301,1281,143,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,0
13786,2019,128116201,1281,162,1,2,2,2,0,0,0,0,0,0,0,2,2,2,2,4,No,No,No,No,No,No,0,0,0,0,0,0,No
13787,2019,128116901,1281,169,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,5,No,No,No,0,No,No,0,0,0,0,0,0,0
13788,2019,128116902,1281,169,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,0
13789,2019,128201201,1282,12,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,3,No,No,No,No,No,No,0,0,0,0,0,0,0
13790,2019,128205501,1282,55,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,3,No,No,0,0,No,No,0,0,0,0,0,0,0
13791,2019,128206801,1282,68,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,4,No,No,0,No,No,No,0,0,0,0,0,0,0
13792,2019,128210101,1282,101,1,2,2,2,0,0,0,0,0,0,0,2,2,2,1,2,No,No,Si,No,No,No,0,0,0,0,0,0,No
13793,2019,128213201,1282,132,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,4,No,No,No,0,No,No,0,0,0,0,0,0,0
13794,2019,128213301,1282,133,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13795,2019,128214701,1282,147,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,0,No,No,0,0,0,0,0,0,0
13796,2019,128216601,1282,166,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,No,No,No,0,0,0,0,0,0,0
13797,2019,128217501,1282,175,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,4,No,No,No,No,No,No,0,0,0,0,0,0,0
13798,2019,128300401,1283,4,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,No,No,No,0,0,0,0,0,0,0
13799,2019,128304101,1283,41,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,0
13800,2019,128305301,1283,53,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,5,No,No,0,No,No,No,0,0,0,0,0,0,0
13801,2019,128305501,1283,55,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13802,2019,128305801,1283,58,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13803,2019,128308901,1283,89,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,5,No,No,0,No,No,No,0,0,0,0,0,0,0
13804,2019,128310201,1283,102,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,No,No,No,0,0,0,0,0,0,0
13805,2019,128311101,1283,111,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,No,No,No,0,0,0,0,0,0,0
13806,2019,128311901,1283,119,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0,No,No,0,0,No,No,0,0,0,0,0,0,No
13807,2019,128312201,1283,122,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,0
13808,2019,128401601,1284,16,1,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,No
13809,2019,128402901,1284,29,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,1,No,No,No,0,No,No,0,0,0,0,0,0,0
13810,2019,128409701,1284,97,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13811,2019,128410501,1284,105,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,0,No,No,0,0,0,0,0,0,0
13812,2019,128412601,1284,126,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,4,No,No,0,No,No,No,0,0,0,0,0,0,No
13813,2019,128415801,1284,158,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,0
13814,2019,128418201,1284,182,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,0,No,No,0,0,0,0,0,0,0
13815,2019,128419201,1284,192,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1,No,No,No,No,No,No,0,0,0,0,0,0,0
13816,2019,128420701,1284,207,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13817,2019,128421101,1284,211,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,No,No,No,0,0,0,0,0,0,0
13818,2019,128500601,1285,6,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,3,No,No,0,No,No,No,0,0,0,0,0,0,0
13819,2019,128502101,1285,21,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1,No,No,No,No,No,No,0,0,0,0,0,0,0
13820,2019,128504001,1285,40,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,3,No,No,0,0,No,No,0,0,0,0,0,0,No
13821,2019,128505201,1285,52,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,No,No,No,0,0,0,0,0,0,0
13822,2019,128505801,1285,58,1,2,2,2,0,0,0,0,0,0,0,2,2,2,2,3,No,No,No,No,No,No,0,0,0,0,0,0,No
13823,2019,128506601,1285,66,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,4,No,No,0,No,No,No,0,0,0,0,0,0,0
13824,2019,128510501,1285,105,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,No,No,0,No,No,No,0,0,0,0,0,0,0
13825,2019,128511801,1285,118,1,0,2,2,0,0,0,0,0,0,0,2,2,2,2,3,No,No,No,0,No,No,0,0,0,0,0,0,No
13826,2019,128513501,1285,135,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,0,No,No,0,0,0,0,0,0,0
13827,2019,128513701,1285,137,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,0,No,No,0,0,0,0,0,0,0
13828,2019,128600501,1286,5,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13829,2019,128602201,1286,22,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,4,No,No,0,No,No,No,0,0,0,0,0,0,0
13830,2019,128602501,1286,25,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,1,No,No,0,0,No,No,0,0,0,0,0,0,0
13831,2019,128605901,1286,59,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,0,No,No,0,0,0,0,0,0,0
13832,2019,128606001,1286,60,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13833,2019,128608801,1286,88,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,4,No,No,No,No,No,No,0,0,0,0,0,0,0
13834,2019,128609001,1286,90,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,0,No,No,0,0,0,0,0,0,0
13835,2019,128609801,1286,98,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1,No,No,No,No,No,No,0,0,0,0,0,0,0
13836,2019,128611801,1286,118,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,No,No,No,0,0,0,0,0,0,0
13837,2019,128613701,1286,137,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,0,No,No,0,0,0,0,0,0,0
13838,2019,128700301,1287,3,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,0,No,No,0,0,0,0,0,0,0
13839,2019,128701001,1287,10,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13840,2019,128703501,1287,35,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13841,2019,128704401,1287,44,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,6,No,No,No,No,No,No,0,0,0,0,0,0,0
13842,2019,128704801,1287,48,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,5,No,No,0,No,No,No,0,0,0,0,0,0,0
13843,2019,128705501,1287,55,1,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0,No,No,0,0,No,No,0,0,0,0,0,0,Si
13844,2019,128705601,1287,56,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,No,No,No,0,0,0,0,0,0,0
13845,2019,128706501,1287,65,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,0
13846,2019,128706701,1287,67,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,1,No,No,No,No,No,No,0,0,0,0,0,0,0
13847,2019,128708701,1287,87,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13848,2019,128802301,1288,23,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,0,No,No,0,0,0,0,0,0,0
13849,2019,128803501,1288,35,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,1,No,No,No,0,No,No,0,0,0,0,0,0,0
13850,2019,128806001,1288,60,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,4,No,No,0,No,No,No,0,0,0,0,0,0,0
13851,2019,128807201,1288,72,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,No,No,No,0,0,0,0,0,0,0
13852,2019,128810901,1288,109,1,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0,No,No,0,0,No,No,0,0,0,0,0,0,No
13853,2019,128812701,1288,127,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,5,No,No,No,No,No,No,0,0,0,0,0,0,0
13854,2019,128813701,1288,137,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,No,No,No,No,No,No,0,0,0,0,0,0,0
13855,2019,128816801,1288,168,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13856,2019,128822701,1288,227,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,5,No,No,No,No,No,No,0,0,0,0,0,0,0
13857,2019,128822702,1288,227,2,2,2,2,0,0,0,0,0,0,0,0,2,2,0,1,No,No,0,No,No,No,0,0,0,0,0,0,0
13858,2019,128900201,1289,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,0
13859,2019,128902001,1289,20,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13860,2019,128903401,1289,34,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,No,No,No,0,0,0,0,0,0,0
13861,2019,128906601,1289,66,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,0
13862,2019,128907501,1289,75,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,No,No,No,0,0,0,0,0,0,0
13863,2019,128908101,1289,81,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,No,No,No,0,0,0,0,0,0,0
13864,2019,128909801,1289,98,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,5,No,No,No,0,No,No,0,0,0,0,0,0,0
13865,2019,128910101,1289,101,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,No,No,No,0,0,0,0,0,0,0
13866,2019,128911301,1289,113,1,2,2,2,0,0,0,0,0,0,0,1,2,2,0,1,No,No,0,No,No,No,0,0,0,0,0,0,Si
13867,2019,128911401,1289,114,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,6,No,No,No,0,No,No,0,0,0,0,0,0,0
13868,2019,129001201,1290,12,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,7,No,No,No,0,No,No,0,0,0,0,0,0,0
13869,2019,129002701,1290,27,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,0
13870,2019,129003901,1290,39,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,No,No,0,No,No,No,0,0,0,0,0,0,0
13871,2019,129004501,1290,45,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,11,No,No,0,No,No,No,0,0,0,0,0,0,No
13872,2019,129004801,1290,48,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,No,No,No,0,0,0,0,0,0,0
13873,2019,129005601,1290,56,1,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,No,No,0,No,No,No,0,0,0,0,0,0,No
13874,2019,129005602,1290,56,2,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,No,No,0,0,No,No,0,0,0,0,0,0,0
13875,2019,129006101,1290,61,1,2,2,2,0,0,0,0,0,0,0,0,2,2,0,5,No,No,0,No,No,No,0,0,0,0,0,0,0
13876,2019,129006401,1290,64,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,6,No,No,No,No,No,No,0,0,0,0,0,0,0
13877,2019,129006701,1290,67,1,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,No,No,No,0,No,No,0,0,0,0,0,0,0
