HHID,SH81A,SH81B,SH81C,SH81D,SH81E,SH81F,SH81G
"1726004",1,0,0,0,0,0,0
"1726010",0,0,0,0,0,1,0
"1726016",0,0,1,0,0,0,0
"1726022",0,0,0,0,0,0,0
"1726028",0,0,0,0,0,0,0
"1726034",1,0,0,1,0,0,0
"1726039",1,0,0,0,0,0,0
"1726045",0,0,0,0,0,0,0
"1726051",1,0,0,0,0,0,0
"1726057",1,0,0,0,0,0,0
"1726069",1,0,1,1,1,1,0
"1726075",0,0,0,0,0,0,0
"1726081",0,0,0,1,1,0,0
"1726087",0,0,0,0,0,0,0
"1726093",1,0,0,0,0,0,0
"1726099",1,0,0,0,0,0,0
"1726105",1,0,0,0,0,0,0
"1726110",1,0,0,0,0,0,0
"1726116",0,0,0,0,0,0,0
"1726122",0,0,0,0,0,1,0
"1726128",1,0,0,0,0,0,0
"1726134",1,0,0,0,0,0,0
"1727006",0,0,0,0,0,0,0
"1727012",0,0,0,1,0,0,0
"1727018",0,1,0,1,0,0,0
"1727024",0,0,0,0,0,0,0
"1727031",0,0,0,0,0,0,0
"1727037",0,0,0,0,0,0,0
"1727043",0,1,0,0,0,0,0
"1727049",1,1,1,1,0,0,0
"1727055",1,0,0,0,0,0,0
"1727061",1,1,1,1,1,0,0
"1727067",0,0,0,0,0,0,0
"1727073",1,0,0,0,0,0,0
"1727080",1,0,0,0,0,0,0
"1727086",0,0,0,0,0,0,0
"1727092",0,1,0,0,0,0,0
"1727098",1,0,0,0,1,0,0
"1727104",0,0,0,1,0,1,0
"1727110",0,1,0,0,0,0,0
"1727116",1,1,0,0,0,0,0
"1727122",0,0,0,0,0,0,0
"1727129",1,0,0,0,0,0,0
"1727141",0,0,0,0,0,0,0
"1728003",0,0,0,0,0,0,0
"1728008",0,0,0,1,0,0,0
"1728013",0,0,0,0,0,0,0
"1728018",0,0,0,0,0,0,0
"1728023",1,0,0,0,0,0,0
"1728028",0,0,0,0,0,0,0
"1728033",0,0,0,0,0,0,0
"1728038",0,0,0,0,0,0,0
"1728048",0,0,0,0,0,0,0
"1728053",1,0,0,1,0,0,0
"1728058",1,1,1,1,0,0,0
"1728063",0,0,0,0,0,0,0
"1728068",0,0,0,0,0,0,0
"1728073",0,0,0,0,0,0,0
"1728078",0,0,0,0,0,0,0
"1728083",0,0,1,1,0,1,1
"1728088",0,0,0,0,0,0,0
"1728093",0,0,0,0,0,0,0
"1728098",0,0,0,0,0,0,0
"1728103",1,1,1,1,1,1,1
"1728108",0,0,0,0,0,0,0
"1728113",0,0,0,0,0,0,0
"1729002",0,0,0,1,0,0,0
"1729009",1,0,0,0,0,0,0
"1729017",1,1,1,0,1,0,0
"1729024",0,0,0,1,0,0,0
"1729032",0,0,0,0,0,0,0
"1729039",0,1,1,1,1,0,0
"1729047",0,0,0,0,0,0,0
"1729054",1,0,0,0,0,0,0
"1729061",0,0,0,0,0,0,0
"1729076",0,0,1,0,0,0,0
"1729084",0,0,0,0,0,0,0
"1729091",0,0,0,0,0,0,0
"1729099",0,0,0,0,0,0,0
"1729106",0,0,0,0,0,0,0
"1729114",1,1,0,1,0,0,0
"1729121",0,0,0,0,0,0,0
"1729128",0,0,0,0,0,0,0
"1729136",0,0,0,0,0,0,0
"1729143",0,0,0,0,0,0,0
"1729151",0,0,0,0,0,0,0
"1729158",0,0,0,0,0,0,0
"1729166",0,0,0,1,0,0,0
"1730001",0,1,0,0,0,0,0
"1730009",1,0,0,1,0,0,0
"1730016",0,0,0,0,0,0,0
"1730020",0,0,0,0,0,0,0
"1730024",0,0,0,0,0,0,0
"1730027",0,0,0,0,0,0,0
"1730031",1,1,0,0,0,0,0
"1730035",0,0,0,0,0,0,0
"1730039",0,0,0,1,0,0,0
"1730043",0,0,0,0,0,0,0
"1730046",0,0,0,0,0,0,0
"1730050",0,0,0,0,1,0,0
"1730054",0,0,0,1,0,0,0
"1730058",1,0,1,1,1,0,0
"1730062",0,0,0,0,0,0,0
"1730065",1,0,0,0,0,0,0
"1730069",1,1,1,1,0,0,0
"1730073",0,1,0,0,0,0,0
"1730077",0,1,1,1,0,0,0
"1730080",0,0,0,0,0,0,0
"1730084",0,0,0,0,0,0,0
"1731001",0,0,0,0,0,0,0
"1731005",0,0,0,0,0,0,0
"1731009",0,0,1,0,0,0,1
"1731012",0,0,0,0,0,0,0
"1731016",0,0,0,0,0,0,0
"1731020",0,0,0,0,0,0,0
"1731024",0,0,0,1,0,0,0
"1731027",0,0,0,0,0,0,0
"1731031",0,0,0,0,0,0,0
"1731035",0,0,0,0,0,0,0
"1731039",0,0,0,0,1,1,0
"1731043",0,0,0,0,0,0,0
"1731046",0,0,0,0,0,0,0
"1731050",0,0,0,0,0,0,0
"1731054",0,0,0,0,0,0,0
"1731058",0,0,0,0,0,0,0
"1731062",0,0,1,1,0,0,0
"1731065",0,0,0,0,0,0,0
"1731069",0,0,0,0,0,0,0
"1731073",1,0,0,0,0,0,0
"1731077",1,1,1,1,1,1,0
"1731080",1,0,1,0,0,0,1
"1731084",1,0,0,0,0,0,0
"1732002",1,0,0,0,0,0,0
"1732006",0,1,0,1,0,0,0
"1732014",0,0,1,1,0,0,0
"1732018",0,0,0,0,0,0,0
"1732022",0,0,0,0,0,0,0
"1732026",0,0,0,0,0,0,0
"1732030",0,0,0,0,0,0,0
"1732038",0,0,0,0,0,0,0
"1732042",1,0,0,0,0,0,0
"1732046",0,0,0,0,0,0,0
"1732050",0,0,0,0,0,0,0
"1732054",1,0,0,0,0,0,0
"1732058",0,0,0,0,0,0,0
"1732062",0,0,0,0,0,0,0
"1732066",0,0,0,0,0,0,0
"1732070",0,0,0,0,0,0,0
"1732074",0,0,0,0,0,0,0
"1732078",0,0,0,0,0,0,0
"1732082",0,0,0,0,0,0,0
"1732086",0,0,0,0,0,0,0
"1732090",0,0,0,0,0,0,0
"1733009",0,0,0,0,0,0,0
"1733010",0,1,0,0,0,0,0
"1733011",1,1,0,1,1,1,0
"1733012",0,0,0,0,0,0,0
"1733013",0,0,0,0,0,0,0
"1733014",0,1,0,0,0,0,0
"1733015",0,0,0,0,0,0,0
"1733016",0,0,0,0,0,0,0
"1733041",1,1,0,1,0,0,0
"1733042",0,1,0,0,0,0,0
"1733043",0,0,0,0,0,0,0
"1733044",0,1,0,0,0,0,0
"1733045",0,0,0,0,0,0,0
"1733046",1,0,0,0,0,0,0
"1733047",0,0,0,0,0,0,0
"1733048",0,1,0,1,1,0,0
"1733081",0,0,0,0,0,0,0
"1733082",0,0,0,0,0,1,0
"1733083",1,1,0,1,0,0,0
"1733084",0,1,0,0,0,0,0
"1733085",0,0,0,0,0,0,0
"1733086",0,1,0,0,0,0,0
"1733087",0,0,0,1,0,0,0
"1734009",1,1,0,0,0,0,0
"1734010",0,0,0,0,0,0,0
"1734011",0,0,0,0,0,0,0
"1734012",0,0,0,0,0,0,0
"1734013",0,0,0,0,0,0,0
"1734015",0,0,0,0,0,0,0
"1734016",0,0,0,0,0,0,0
"1734049",0,0,0,0,0,0,0
"1734050",0,0,0,0,0,0,0
"1734051",0,0,0,0,0,0,0
"1734052",0,0,0,0,0,0,0
"1734053",0,0,0,0,0,0,0
"1734054",0,0,0,0,0,0,0
"1734055",0,0,0,0,0,0,0
"1734056",0,0,0,0,0,0,0
"1734089",0,1,0,0,0,0,0
"1734090",0,0,0,0,0,0,0
"1734091",0,0,0,0,0,0,0
"1734092",0,1,0,0,1,0,0
"1734094",0,0,0,0,0,0,0
"1734095",0,0,0,0,0,0,0
"1735025",0,0,0,0,0,0,0
"1735026",0,0,0,0,0,0,0
"1735027",0,0,0,0,0,0,0
"1735028",0,0,0,0,0,0,0
"1735029",0,1,0,0,0,0,0
"1735031",0,0,0,0,0,0,0
"1735032",0,1,0,0,0,0,0
"1735073",0,0,0,0,0,0,0
"1735074",0,0,1,0,0,0,0
"1735075",0,0,0,0,0,0,0
"1735076",0,0,0,0,0,0,0
"1735077",0,0,0,0,0,0,0
"1735078",0,0,0,0,0,0,0
"1735079",0,0,0,0,0,0,0
"1735080",0,1,0,0,0,0,0
"1735113",0,0,0,0,0,0,0
"1735114",0,0,0,0,0,0,0
"1735116",0,0,0,0,0,0,0
"1735117",0,0,0,0,0,0,0
"1735118",1,0,0,0,0,0,0
"1735119",0,0,0,0,0,0,0
"1736025",0,0,1,1,1,0,0
"1736026",1,0,1,1,0,0,0
"1736027",0,1,0,0,0,0,0
"1736028",0,0,0,0,0,0,0
"1736030",0,0,0,0,0,0,0
"1736031",1,0,0,0,1,1,0
"1736032",0,0,0,0,0,0,0
"1736065",0,0,0,0,1,0,0
"1736066",0,0,0,0,0,0,0
"1736067",0,0,0,0,0,0,0
"1736068",0,0,1,0,0,0,0
"1736069",0,0,0,0,0,0,0
"1736070",0,0,0,1,0,0,0
"1736071",0,1,0,1,1,1,1
"1736072",1,0,0,0,0,0,0
"1736104",0,1,0,0,0,0,0
"1736105",0,0,0,0,0,0,0
"1736106",0,0,0,0,1,0,0
"1736107",0,0,0,0,0,0,0
"1736108",0,0,0,0,0,0,0
"1736109",0,0,0,0,1,0,0
"1736110",0,0,0,0,0,0,0
"1737041",0,1,1,1,0,1,0
"1737042",0,0,0,0,0,0,0
"1737043",0,0,0,0,0,0,0
"1737044",0,0,0,0,0,0,0
"1737045",0,0,0,0,0,0,0
"1737046",0,0,0,0,0,0,0
"1737047",0,0,0,0,0,0,0
"1737048",0,1,0,0,0,0,0
"1737105",0,0,0,0,0,0,0
"1737106",0,1,0,0,0,0,0
"1737107",0,1,0,0,0,0,0
"1737108",0,0,0,0,0,0,0
"1737109",0,0,0,0,0,0,0
"1737110",0,0,0,0,0,0,0
"1737111",0,0,0,0,0,0,0
"1737112",0,0,0,0,0,0,0
"1737169",0,1,0,0,0,0,0
"1737170",0,1,0,0,0,0,0
"1737171",0,0,0,0,1,0,0
"1737172",0,0,0,0,0,0,0
"1737173",0,0,0,0,0,0,0
"1737174",0,0,0,0,0,0,0
"1737175",0,0,0,0,0,0,0
"1738025",0,1,0,1,0,0,0
"1738026",0,0,0,0,0,1,0
"1738027",0,0,0,0,0,0,0
"1738029",0,0,0,0,0,0,0
"1738030",0,0,0,0,0,0,0
"1738031",0,0,0,0,0,0,0
"1738032",1,1,0,1,0,0,0
"1738073",0,0,0,0,0,0,0
"1738074",0,0,0,0,1,0,0
"1738075",0,0,0,0,0,0,0
"1738076",0,0,0,0,0,0,0
"1738077",1,0,0,0,0,0,0
"1738079",0,0,0,0,0,0,0
"1738080",0,0,0,0,0,0,0
"1738129",0,1,0,0,0,0,0
"1738130",0,0,0,0,0,0,0
"1738131",0,0,0,0,0,0,0
"1738132",0,1,0,0,0,0,0
"1738133",0,0,0,0,0,0,0
"1738134",0,0,0,0,0,0,0
"1738135",0,0,0,0,0,0,0
"1739010",0,0,0,0,0,0,0
"1739011",0,0,0,0,1,1,0
"1739012",0,1,0,0,0,0,0
"1739013",0,0,0,0,0,0,0
"1739014",0,0,0,0,0,0,0
"1739015",0,0,0,0,0,0,0
"1739016",0,0,0,0,0,0,0
"1739041",0,0,0,0,0,0,0
"1739042",0,0,0,0,0,0,0
"1739043",0,0,0,0,0,0,0
"1739044",0,0,0,0,0,0,0
"1739045",0,0,0,0,0,0,0
"1739047",0,0,0,0,0,0,0
"1739048",0,0,0,0,0,0,0
"1739065",0,0,0,0,0,0,0
"1739066",0,0,0,0,0,0,0
"1739067",0,0,0,0,0,0,0
"1739068",0,0,0,0,0,0,0
"1739069",0,0,0,0,0,0,0
"1739070",0,0,0,0,0,0,0
"1739071",0,0,0,0,0,0,0
"1740017",0,0,0,0,0,0,0
"1740018",0,0,0,0,0,0,0
"1740019",0,0,1,1,0,1,0
"1740020",0,0,0,0,0,0,0
"1740021",0,0,0,0,0,0,0
"1740022",0,1,0,0,0,0,0
"1740023",0,0,0,0,0,0,0
"1740024",0,0,0,0,0,0,0
"1740041",0,0,0,0,0,0,0
"1740042",0,0,0,0,1,0,0
"1740043",0,0,0,1,0,0,0
"1740044",0,0,0,0,0,0,0
"1740045",0,0,0,0,0,0,0
"1740046",0,0,0,1,1,0,0
"1740047",0,0,0,0,0,0,0
"1740048",0,1,0,0,0,0,0
"1740073",0,0,0,0,0,0,0
"1740074",0,0,0,0,1,1,0
"1740075",0,0,0,0,0,0,0
"1740076",0,0,0,0,0,0,0
"1740077",0,0,0,0,0,0,0
"1740078",0,0,0,0,0,0,0
"1740079",0,0,0,0,0,0,0
"1741025",0,0,0,0,0,0,0
"1741026",0,0,0,0,0,0,0
"1741028",0,0,0,0,0,0,0
"1741029",0,0,0,0,0,0,0
"1741030",0,0,0,0,0,0,0
"1741031",0,0,0,0,0,0,0
"1741032",0,0,0,0,0,0,0
"1741081",0,0,0,0,0,0,0
"1741082",0,0,0,0,0,0,0
"1741083",0,0,0,0,0,0,0
"1741084",0,1,0,0,0,0,0
"1741085",0,1,0,0,0,0,0
"1741086",0,1,0,0,0,0,0
"1741087",0,0,0,0,0,0,0
"1741088",1,1,0,0,0,0,0
"1741129",0,1,0,0,0,0,0
"1741130",0,0,0,0,0,0,0
"1741131",0,0,0,0,0,0,0
"1741132",0,1,0,0,0,0,0
"1741133",0,0,0,0,0,0,0
"1741134",0,0,0,0,0,0,0
"1742010",0,0,0,0,0,0,0
"1742011",0,0,0,0,0,0,0
"1742012",0,0,0,1,0,0,0
"1742013",0,0,0,0,0,0,0
"1742014",0,0,0,0,0,0,0
"1742015",0,0,0,0,0,0,0
"1742016",0,0,0,0,0,0,0
"1742017",0,0,0,0,0,0,0
"1742034",0,0,0,0,0,0,0
"1742035",0,0,0,1,0,0,0
"1742036",0,0,0,0,0,0,0
"1742037",0,0,0,0,0,0,0
"1742038",0,0,0,1,0,0,0
"1742039",0,0,0,0,0,0,0
"1742040",0,1,0,0,0,0,0
"1742041",0,0,0,0,0,0,0
"1742042",0,0,0,0,0,0,0
"1742067",0,0,0,0,0,0,0
"1742068",0,1,0,1,0,0,0
"1742069",0,0,0,0,0,0,0
"1742070",0,1,0,0,0,0,0
"1742071",0,0,0,0,0,0,0
"1743001",0,0,0,0,0,0,0
"1743003",0,0,0,0,0,0,0
"1743005",1,0,0,0,0,0,0
"1743006",1,0,0,0,0,0,0
"1743007",0,0,0,0,0,0,0
"1743008",1,1,1,1,0,0,0
"1743009",0,1,0,0,0,0,0
"1743026",0,1,0,0,0,0,0
"1743027",0,1,0,0,0,0,0
"1743028",0,0,0,0,0,0,0
"1743029",0,0,0,0,0,0,0
"1743031",1,0,0,0,0,0,0
"1743032",1,0,0,0,0,0,0
"1743033",1,0,0,0,0,0,0
"1743065",0,0,0,0,0,0,0
"1743066",0,0,0,1,0,0,0
"1743067",0,0,0,0,0,0,0
"1743068",0,0,0,0,0,0,0
"1743069",1,1,0,0,0,0,0
"1743070",0,0,0,0,0,0,0
"1744017",0,0,0,0,0,0,0
"1744018",0,0,0,0,1,0,0
"1744019",1,0,0,0,0,0,0
"1744020",0,0,0,0,0,0,0
"1744021",1,0,0,0,0,0,1
"1744022",0,1,0,0,0,0,0
"1744023",0,0,0,0,0,0,0
"1744024",1,0,0,0,1,0,0
"1744057",0,1,0,0,0,0,0
"1744058",0,1,0,0,0,0,0
"1744059",0,0,0,0,0,0,0
"1744060",0,0,1,0,0,0,0
"1744062",0,0,0,0,0,0,0
"1744063",0,0,0,0,0,0,0
"1744064",0,0,0,0,0,0,0
"1744097",0,0,0,0,0,0,0
"1744098",0,1,1,0,0,0,0
"1744099",0,1,0,0,0,0,0
"1744100",0,0,0,0,0,0,0
"1744101",0,0,0,0,0,0,0
"1744102",0,0,0,0,0,0,0
"1744103",0,0,0,0,0,0,0
"1745002",0,0,0,0,1,0,0
"1745006",0,0,0,0,0,0,0
"1745011",1,0,1,0,0,0,0
"1745015",1,0,0,0,0,0,0
"1745019",1,0,1,1,0,0,0
"1745023",0,0,0,0,0,0,0
"1745028",0,0,0,0,0,0,0
"1745032",1,0,1,0,0,0,0
"1745036",0,0,0,0,0,0,0
"1745041",1,0,1,0,0,0,0
"1745045",1,0,1,1,0,0,0
"1745049",1,0,0,0,0,0,0
"1745053",1,0,0,0,0,0,0
"1745058",0,0,0,0,0,0,0
"1745062",1,0,0,0,0,0,0
"1745066",0,0,0,0,0,0,0
"1745070",0,0,1,1,0,0,0
"1745075",1,1,0,1,0,0,0
"1745079",1,0,0,0,0,0,0
"1745083",0,0,0,0,0,0,1
"1745088",1,0,0,0,0,0,0
"1745092",0,1,0,0,0,0,0
"1745096",0,1,0,0,0,0,0
"1745100",1,0,0,0,0,0,0
"1745105",0,0,0,1,1,0,0
"1745109",1,0,0,0,0,0,0
"1745113",0,0,0,0,0,0,0
"1745118",0,0,1,1,0,0,0
"1745122",0,0,0,0,0,0,0
"1745126",1,0,0,1,0,0,0
"1745130",0,0,1,1,1,1,0
"1745135",1,1,1,0,0,0,0
"1745139",1,0,0,0,0,0,0
"1745143",0,0,0,0,0,0,0
"1745147",0,1,1,0,0,0,0
"1745152",1,0,0,0,0,0,0
"1746001",0,0,0,0,0,0,0
"1746004",0,0,0,0,0,0,0
"1746008",0,0,0,0,0,0,0
"1746011",1,0,0,0,0,0,0
"1746015",0,0,0,0,0,0,0
"1746018",1,1,0,0,0,0,0
"1746022",0,0,0,0,0,0,0
"1746025",0,0,0,0,0,0,0
"1746029",1,0,0,0,0,0,0
"1746036",0,0,0,0,0,0,0
"1746039",0,0,0,0,0,0,0
"1746043",0,1,0,0,0,0,0
"1746046",0,0,0,0,1,0,0
"1746050",0,0,0,0,0,0,0
"1746053",0,0,0,0,0,0,0
"1746060",0,0,0,0,0,1,0
"1746064",1,0,1,0,0,0,0
"1746067",0,0,0,0,0,0,0
"1746070",1,0,0,0,0,0,0
"1746074",1,0,0,0,1,0,0
"1746077",0,0,0,0,0,0,0
"1746081",0,0,0,0,0,0,0
"1746084",0,0,0,0,0,0,0
"1746088",0,0,0,0,0,0,0
"1746091",0,0,0,0,0,0,0
"1746095",1,0,0,0,0,0,0
"1746098",0,0,0,0,0,0,0
"1746102",0,0,0,0,0,1,0
"1746105",1,0,0,0,0,0,0
"1746109",1,0,0,0,0,0,0
"1746112",0,0,0,0,0,0,0
"1746116",1,0,0,0,0,0,0
"1746119",0,0,0,0,0,0,0
"1746123",0,0,0,0,0,0,0
"1747002",1,0,0,0,0,0,0
"1747006",1,0,0,0,1,0,0
"1747009",1,0,0,0,0,0,0
"1747013",0,0,0,0,0,0,0
"1747016",0,0,0,0,0,1,0
"1747020",0,0,0,0,0,0,0
"1747024",0,0,0,0,0,1,1
"1747027",0,0,0,0,0,0,0
"1747031",0,0,1,1,0,1,1
"1747035",0,1,1,1,0,0,1
"1747038",0,0,0,0,0,0,0
"1747042",1,0,0,0,0,0,0
"1747045",0,1,0,0,0,0,0
"1747049",0,0,1,0,0,0,0
"1747053",1,0,0,0,0,0,0
"1747056",0,0,0,0,0,0,0
"1747060",1,0,0,0,0,0,0
"1747063",0,0,0,0,0,0,0
"1747067",0,0,0,0,0,0,0
"1747071",0,1,0,0,0,0,0
"1747074",0,0,0,0,0,0,0
"1747078",0,0,0,0,0,0,0
"1747081",0,0,0,0,0,1,0
"1747085",0,0,0,0,0,0,0
"1747089",0,0,0,0,0,0,0
"1747092",0,0,0,1,0,0,0
"1747096",1,0,1,1,0,0,0
"1747100",0,0,0,0,0,0,0
"1747103",0,0,0,0,0,0,0
"1747107",0,0,0,0,0,0,0
"1747110",0,0,1,1,0,0,0
"1747114",1,0,0,0,0,0,0
"1747118",0,0,0,0,0,0,0
"1747121",0,0,0,0,1,0,0
"1747125",0,0,0,0,0,0,0
"1747128",1,1,1,1,0,0,0
"1748001",0,0,0,0,0,0,0
"1748005",0,0,0,0,0,0,0
"1748009",0,0,0,0,0,0,0
"1748014",0,0,0,0,0,0,0
"1748018",0,0,0,0,0,0,0
"1748022",0,0,0,0,0,0,0
"1748026",0,0,1,1,1,1,0
"1748031",0,0,0,0,0,0,0
"1748035",0,0,0,0,0,0,0
"1748039",0,0,0,0,0,0,0
"1748043",0,0,0,0,1,0,0
"1748047",0,0,0,0,0,0,0
"1748052",0,0,0,0,0,0,0
"1748056",0,0,0,0,0,0,0
"1748060",0,0,0,0,0,0,0
"1748064",0,0,0,0,0,0,0
"1748069",0,0,0,0,0,0,0
"1748073",0,0,0,0,0,0,0
"1748077",0,0,0,0,0,0,0
"1748081",1,0,0,0,0,0,0
"1748085",0,0,0,0,0,0,0
"1748090",0,0,0,0,0,0,0
"1748094",0,0,0,0,0,0,0
"1748098",0,0,0,0,0,0,0
"1748102",0,0,0,0,0,0,0
"1748107",1,0,1,0,0,0,0
"1748111",0,0,0,0,0,0,0
"1748115",0,0,0,0,0,0,0
"1748119",0,0,0,0,0,0,0
"1748123",0,0,0,0,0,0,0
"1748128",0,0,0,0,0,0,0
"1748132",0,0,1,0,0,0,0
"1748136",0,0,0,0,0,0,0
"1748140",0,0,0,0,0,0,0
"1748145",0,0,0,0,0,0,0
"1748149",0,0,0,0,0,0,0
"1749001",0,0,0,0,0,0,0
"1749004",0,0,0,0,0,0,0
"1749007",0,0,0,0,0,0,0
"1749010",0,0,0,0,0,0,0
"1749013",0,0,0,0,0,0,0
"1749017",1,0,0,0,0,0,0
"1749023",0,0,0,0,0,0,0
"1749026",1,0,0,0,0,0,0
"1749029",1,0,0,0,0,0,0
"1749032",0,0,0,0,0,0,0
"1749035",0,0,0,0,0,0,0
"1749038",0,0,0,0,0,0,0
"1749041",0,0,0,0,0,0,0
"1749044",0,1,0,0,0,0,0
"1749051",0,0,0,0,0,0,0
"1749054",0,0,0,0,1,0,0
"1749057",1,0,0,0,0,0,0
"1749060",1,0,0,0,0,0,0
"1749063",0,0,0,0,0,0,0
"1749066",1,0,0,0,0,0,0
"1749069",0,0,0,0,0,0,0
"1749075",0,0,0,0,0,0,0
"1749079",0,0,0,0,0,0,0
"1749082",0,0,0,0,0,0,0
"1749085",0,0,0,0,0,0,0
"1749088",0,0,0,0,0,0,0
"1750002",1,0,0,0,0,1,0
"1750004",0,0,0,0,1,0,0
"1750007",1,0,0,0,0,0,0
"1750009",0,0,0,0,0,0,0
"1750011",0,0,0,0,0,0,0
"1750014",0,0,0,0,0,0,0
"1750018",1,0,0,0,0,0,0
"1750021",0,0,0,0,0,1,0
"1750023",1,0,0,0,0,0,0
"1750025",0,0,0,0,0,0,0
"1750028",0,0,0,0,0,0,0
"1750030",0,0,0,0,0,0,0
"1750032",0,0,0,0,0,0,0
"1750035",0,0,0,0,0,0,0
"1750037",0,0,0,0,0,0,0
"1750040",0,0,0,0,0,0,0
"1750042",0,0,0,0,0,1,0
"1750044",0,1,0,0,0,0,0
"1750047",1,0,0,0,0,0,0
"1750049",0,0,0,0,0,0,0
"1750051",0,0,0,0,1,0,0
"1750054",1,0,1,1,1,1,0
"1750056",0,0,0,0,0,0,0
"1750058",1,0,1,0,0,0,0
"1750061",0,0,0,0,0,0,0
"1750063",0,0,0,0,0,0,0
"1750065",0,0,0,0,0,0,0
"1750068",0,0,0,0,0,0,0
"1751009",0,0,0,0,0,0,0
"1751010",0,0,0,0,0,0,0
"1751011",0,1,1,1,0,0,0
"1751012",0,0,0,0,0,1,0
"1751013",0,0,0,0,0,0,0
"1751014",1,0,0,0,0,0,0
"1751015",0,0,0,0,0,0,0
"1751016",0,0,0,0,0,0,0
"1751041",0,1,0,0,0,0,0
"1751042",0,1,0,0,0,0,0
"1751043",0,0,0,0,0,0,0
"1751044",0,0,0,0,1,0,0
"1751046",0,1,0,0,0,0,0
"1751047",1,0,1,0,0,0,0
"1751048",0,0,0,0,0,0,0
"1751065",0,0,0,0,0,0,0
"1751066",0,0,1,1,1,1,0
"1751067",1,0,0,0,0,0,0
"1751068",0,0,0,0,1,0,0
"1751069",0,0,1,0,1,0,0
"1751071",0,1,0,0,0,0,0
"1751072",0,0,0,1,0,0,0
"1751097",1,1,0,0,0,0,0
"1751098",0,0,0,0,0,0,0
"1751099",1,0,0,0,0,0,0
"1751100",0,0,0,0,1,0,0
"1751101",0,1,0,0,1,1,0
"1752033",0,0,0,0,0,0,0
"1752035",0,0,0,0,0,0,0
"1752036",0,0,0,0,0,0,0
"1752037",0,0,0,1,0,0,0
"1752038",0,0,0,0,0,0,0
"1752039",0,0,0,0,0,0,0
"1752040",0,0,0,0,0,0,0
"1752081",0,0,0,0,0,0,0
"1752082",0,0,0,0,0,0,0
"1752083",0,1,0,0,1,0,0
"1752084",0,0,0,0,0,0,0
"1752085",0,0,0,0,0,0,0
"1752086",1,1,0,0,0,0,0
"1752087",0,1,0,0,0,0,0
"1752088",0,0,0,0,0,0,0
"1752121",0,0,0,0,0,0,0
"1752122",0,0,0,0,0,0,0
"1752123",0,0,0,0,0,0,0
"1752124",0,0,0,0,0,0,0
"1752125",0,0,0,0,1,0,0
"1752126",0,0,0,0,0,0,0
"1752128",0,1,0,0,0,0,0
"1752169",0,1,1,0,0,0,0
"1752170",1,1,0,1,1,1,0
"1752171",1,0,0,0,0,0,0
"1752172",1,1,0,1,0,0,0
"1752173",0,0,0,0,0,0,0
"1753017",0,0,0,0,0,0,0
"1753018",0,0,0,0,0,0,0
"1753019",0,0,0,0,0,0,0
"1753020",0,0,0,0,0,0,0
"1753021",0,0,0,0,0,0,0
"1753022",0,0,0,0,1,0,0
"1753023",0,0,0,0,1,0,0
"1753024",0,0,0,0,0,0,0
"1753049",0,0,0,0,0,0,0
"1753050",0,0,0,0,0,0,0
"1753051",0,1,1,0,0,0,0
"1753052",0,0,0,0,0,0,0
"1753053",0,0,0,0,0,0,0
"1753055",0,0,0,0,0,0,0
"1753056",1,0,0,0,1,0,0
"1753073",0,0,0,0,0,0,0
"1753074",0,0,0,0,0,0,0
"1753076",0,0,0,0,0,0,0
"1753077",0,0,0,0,0,0,0
"1753078",0,1,0,0,0,0,0
"1753079",0,0,0,0,0,0,0
"1753080",1,0,0,0,0,0,0
"1753104",0,0,0,0,0,0,0
"1753105",0,1,0,0,0,0,0
"1753106",0,0,0,0,0,0,0
"1753107",0,1,0,0,0,0,0
"1753108",0,0,0,0,0,0,0
"1753109",0,0,0,0,0,0,0
"1754001",0,0,0,0,1,0,0
"1754002",0,0,0,0,0,0,0
"1754003",0,0,0,0,0,0,0
"1754004",1,0,0,0,0,0,0
"1754005",0,0,0,0,0,0,0
"1754006",0,0,0,0,0,0,0
"1754007",0,0,0,0,0,0,0
"1754009",1,1,0,0,0,0,0
"1754026",0,0,0,0,0,0,0
"1754027",0,0,0,0,0,0,0
"1754028",1,0,0,0,0,0,0
"1754029",0,0,0,0,1,0,0
"1754030",0,0,0,0,0,0,0
"1754031",1,0,0,0,0,0,0
"1754032",1,1,0,0,1,0,0
"1754033",0,0,0,0,1,0,0
"1754043",0,1,0,0,0,0,0
"1754044",1,0,0,0,1,0,0
"1754045",0,0,0,0,0,0,0
"1754046",0,0,0,0,1,0,0
"1754047",0,0,0,0,0,0,0
"1754048",0,1,0,0,0,0,0
"1754049",0,0,0,0,1,0,0
"1754050",0,0,0,0,0,0,0
"1754067",0,1,0,0,0,0,0
"1754068",0,0,0,0,0,0,0
"1754069",0,0,0,0,0,0,0
"1754070",0,0,0,0,0,0,0
"1755009",0,0,0,0,0,0,0
"1755010",1,0,0,0,0,0,0
"1755011",0,0,0,0,0,0,0
"1755012",0,0,0,0,0,0,0
"1755013",0,0,0,0,0,0,0
"1755014",0,1,0,0,0,0,0
"1755015",0,1,0,0,0,0,0
"1755016",1,0,0,0,0,0,0
"1755025",0,0,0,0,0,0,0
"1755026",0,0,0,0,0,0,0
"1755027",1,1,0,0,0,0,0
"1755028",0,0,0,0,0,0,0
"1755029",0,0,0,0,0,0,0
"1755030",1,1,0,0,0,0,0
"1755031",1,1,0,0,0,0,0
