ID1,HHID,NRO_ORDEN,QH30M,QH31M,QH32M_M,QH32M_Y,QH33M
2019,"224104701",1,1,48,11,2015,nan
2019,"224404301",1,2,19,11,2017,4
2019,"224611901",1,1,43,11,2014,nan
2019,"224700501",1,2,75,4,2018,nan
2019,"225110301",1,1,27,6,2018,nan
2019,"225113701",1,1,54,5,2015,nan
2019,"225210401",1,1,81,2,2018,nan
2019,"225210501",1,2,83,5,2018,nan
2019,"225214101",1,2,48,1,2017,4
2019,"225406601",1,2,83,2,2019,nan
2019,"225412501",1,1,81,7,2019,nan
2019,"225508201",1,2,82,3,2018,nan
2019,"225717301",1,1,89,3,2015,nan
2019,"226010401",1,2,76,2,2016,nan
2019,"226013301",1,1,76,4,2018,nan
2019,"226204001",1,2,23,1,2018,4
2019,"226406701",1,2,94,10,2017,nan
2019,"226708001",1,1,82,3,2019,nan
2019,"226803001",1,1,85,3,2017,nan
2019,"226914701",1,2,53,10,2016,nan
2019,"227201401",1,2,36,4,2019,4
2019,"227308701",1,2,37,11,2015,4
2019,"227404601",1,2,32,9,2014,4
2019,"227406801",1,2,93,9,2017,nan
2019,"227411101",1,1,54,6,2017,nan
2019,"227508101",1,1,93,2,2017,nan
2019,"228113701",1,2,65,1,2016,nan
2019,"228209001",1,1,101,8,2018,nan
2019,"228400301",1,1,11,11,2015,nan
2019,"228803301",1,1,26,2,2015,nan
2019,"228907501",1,1,26,11,2016,nan
2019,"229102901",1,1,80,4,2018,nan
2019,"229109501",1,1,46,4,2015,nan
2019,"229113501",1,2,54,2,2019,nan
2019,"229200601",1,1,85,7,2018,nan
2019,"229304201",1,1,64,2,2015,nan
2019,"229701201",1,1,29,12,2017,nan
2019,"229701401",1,2,79,10,2016,nan
2019,"229707801",1,2,85,6,2017,nan
2019,"229801601",1,1,36,9,2014,nan
2019,"229803401",1,2,87,3,2018,nan
2019,"229810901",1,2,23,7,2015,4
2019,"230000601",1,1,88,9,2014,nan
2019,"230000801",1,1,29,7,2019,nan
2019,"230002301",1,2,96,9,2018,nan
2019,"230110601",1,1,63,6,2018,nan
2019,"230302001",1,1,68,11,2019,nan
2019,"230404201",1,2,78,5,2018,nan
2019,"230407401",1,2,72,9,2017,nan
2019,"230506801",1,1,50,11,2018,nan
2019,"230509801",1,2,3,4,2015,nan
2019,"230509901",1,1,4,3,2018,nan
2019,"230700201",1,1,101,11,2014,nan
2019,"230704601",1,1,87,5,2017,nan
2019,"230800401",1,2,90,7,2017,nan
2019,"230801901",1,2,68,11,2017,nan
2019,"231108101",1,1,36,7,2019,nan
2019,"231206601",1,1,65,7,2014,nan
2019,"231402901",1,1,61,1,2016,nan
2019,"231402901",2,2,63,10,2017,nan
2019,"231504601",1,2,49,3,2016,4
2019,"231701201",1,2,80,5,2019,nan
2019,"231718001",1,2,76,1,2016,nan
2019,"231807001",1,1,77,10,2015,nan
2019,"231905001",1,1,27,2,2019,nan
2019,"232102101",1,1,19,3,2014,nan
2019,"232208001",1,1,35,2,2016,nan
2019,"232303501",1,2,90,11,2017,nan
2019,"232309401",1,1,82,8,2015,nan
2019,"232309401",2,2,64,3,2017,nan
2019,"232411001",1,1,64,5,2016,nan
2019,"232500601",1,2,85,9,2018,nan
2019,"232502701",1,2,102,8,2016,nan
2019,"232901701",1,2,64,9,2019,nan
2019,"233002001",1,2,47,3,2015,4
2019,"233204101",1,1,60,8,2014,nan
2019,"233305801",1,1,89,7,2017,nan
2019,"233310401",1,2,78,10,2017,nan
2019,"233400201",1,2,78,3,2019,nan
2019,"233706901",1,1,78,6,2016,nan
2019,"233800901",1,1,81,4,2014,nan
2019,"233800901",2,2,70,12,2015,nan
2019,"233800901",3,1,98,7,2016,nan
2019,"233802301",1,1,79,2,2019,nan
2019,"234001501",1,2,78,8,2016,nan
2019,"234113401",1,2,55,8,2015,nan
2019,"234127101",1,2,65,12,2016,nan
2019,"234301101",1,1,97,3,2019,nan
2019,"234307001",1,2,51,3,2016,nan
2019,"234307001",2,2,68,9,2018,nan
2019,"234308601",1,2,38,12,2018,1
2019,"234701401",1,2,90,2,2018,nan
2019,"235106501",1,1,4,5,2019,nan
2019,"235309101",1,1,64,11,2015,nan
2019,"235403901",1,1,25,9,2017,nan
2019,"235503501",1,1,76,9,2016,nan
2019,"235512201",1,2,59,6,2017,nan
2019,"235513801",1,1,72,10,2018,nan
2019,"235802001",1,1,27,9,2019,nan
2019,"235901201",1,2,42,1,2016,2
2019,"236109201",1,2,4,6,2015,nan
2019,"236302901",1,1,78,1,2019,nan
2019,"236310401",1,2,66,3,2015,nan
2019,"236802501",1,2,80,7,2014,nan
2019,"236803301",1,1,15,11,2017,nan
2019,"236902901",1,2,76,9,2019,nan
2019,"236903701",1,1,50,4,2016,nan
2019,"237000301",1,1,84,8,2016,nan
2019,"237000401",1,1,80,8,2016,nan
2019,"237103601",1,2,90,3,2015,nan
2019,"237400301",1,1,88,5,2017,nan
2019,"237406501",1,1,56,2,2018,nan
2019,"237612201",1,2,89,11,2014,nan
2019,"237713101",1,2,107,6,2018,nan
2019,"237714301",1,2,88,6,2018,nan
2019,"237714301",2,1,96,2,2019,nan
2019,"237903101",1,1,60,12,2015,nan
2019,"237904501",1,1,74,10,2015,nan
2019,"237910201",1,1,82,11,2018,nan
2019,"238007201",1,1,0,12,2018,nan
2019,"238103401",1,1,49,12,2015,nan
2019,"238114501",1,2,93,5,2015,nan
2019,"238210303",1,1,58,5,2018,nan
2019,"238210304",1,1,58,5,2018,nan
2019,"238306101",1,2,85,10,2018,nan
2019,"238502201",1,2,107,6,2015,nan
2019,"238705801",1,1,52,1,2018,nan
2019,"238706801",1,1,46,12,2017,nan
2019,"238713801",1,2,80,7,2014,nan
2019,"238805901",1,1,74,3,2017,nan
2019,"238806601",1,2,80,3,2016,nan
2019,"239005601",1,2,100,8,2018,nan
2019,"239009301",1,1,52,6,2014,nan
2019,"239310001",1,2,76,11,2015,nan
2019,"239405701",1,2,0,7,2015,nan
2019,"239807501",1,2,75,5,2019,nan
2019,"239910701",1,2,96,11,2018,nan
2019,"240003001",1,1,40,6,2017,nan
2019,"240004801",1,1,57,1,2016,nan
2019,"240004801",2,2,84,12,2016,nan
2019,"240009501",1,2,83,4,2018,nan
2019,"240312001",1,1,63,3,2014,nan
2019,"240316701",1,2,94,1,2019,nan
2019,"240505501",1,1,42,1,2017,nan
2019,"240608901",1,2,70,1,2018,nan
2019,"240608901",2,1,85,5,2019,nan
2019,"240708601",1,1,75,10,2016,nan
2019,"240806801",1,2,87,5,2019,nan
2019,"241206201",1,1,67,7,2018,nan
2019,"241610301",1,2,68,7,2018,nan
2019,"242000201",1,1,48,7,2015,nan
2019,"242001101",1,2,81,3,2016,nan
2019,"242209301",1,2,58,7,2019,nan
2019,"242209501",1,2,98,11,2014,nan
2019,"242214801",1,2,92,6,2014,nan
2019,"242214901",1,1,26,12,2015,nan
2019,"242402401",1,2,81,12,2018,nan
2019,"242404601",1,1,74,10,2016,nan
2019,"242609501",1,2,49,4,2018,4
2019,"242704901",1,1,48,6,2017,nan
2019,"243000501",1,1,79,6,2019,nan
2019,"243007101",1,1,75,8,2017,nan
2019,"243100301",1,2,61,4,2014,nan
2019,"243202601",1,1,86,1,2016,nan
2019,"243600101",1,1,77,12,2015,nan
2019,"243723601",1,1,92,10,2018,nan
2019,"244113101",1,1,69,8,2018,nan
2019,"244408101",1,1,85,7,2019,nan
2019,"244504401",1,1,48,3,2014,nan
2019,"244504401",2,2,83,3,2018,nan
2019,"244603301",1,1,94,11,2017,nan
2019,"244603501",1,2,88,10,2015,nan
2019,"244603501",2,1,92,8,2017,nan
2019,"244606601",1,1,86,10,2018,nan
2019,"244813801",1,2,50,2,2016,nan
2019,"244904601",1,1,35,10,2017,nan
2019,"244910001",1,2,98,7,2019,nan
2019,"245005101",1,1,81,6,2018,nan
2019,"245300801",1,2,83,4,2018,nan
2019,"245413001",1,1,52,5,2018,nan
2019,"245603101",1,1,51,6,2019,nan
2019,"245603201",1,1,91,3,2014,nan
2019,"246100501",1,1,95,1,2014,nan
2019,"246901801",1,2,95,3,2019,nan
2019,"246903601",1,1,73,5,2016,nan
2019,"246914001",1,2,45,10,2017,4
2019,"247214901",1,2,70,10,2019,nan
2019,"247419001",1,1,56,6,2014,nan
2019,"247701301",1,1,95,7,2016,nan
2019,"247701301",2,2,83,8,2019,nan
2019,"247711701",1,1,44,5,2015,nan
2019,"247800101",1,1,57,4,2014,nan
2019,"247819801",1,2,75,1,2018,nan
2019,"248109401",1,2,75,1,2016,nan
2019,"248117001",1,1,62,6,2014,nan
2019,"248608201",1,2,50,2,2015,nan
2019,"248608201",2,1,58,9,2019,nan
2019,"248610801",1,2,44,11,2018,4
2019,"248801901",1,1,77,9,2019,nan
2019,"248814701",1,1,6,11,2018,nan
2019,"248816501",1,2,78,12,2015,nan
2019,"248903901",1,1,78,10,2016,nan
2019,"248906001",1,2,88,5,2019,nan
2019,"248909102",1,1,73,8,2014,nan
2019,"249011901",1,1,83,6,2016,nan
2019,"249100701",1,1,72,11,2018,nan
2019,"249208801",1,2,87,8,2019,nan
2019,"249208801",2,1,87,8,2019,nan
2019,"249302101",1,2,97,5,2019,nan
2019,"249413901",1,1,60,8,2018,nan
2019,"249507101",1,1,81,7,2019,nan
2019,"249610401",1,2,63,9,2015,nan
2019,"249710901",1,1,52,8,2016,nan
2019,"249811701",1,1,103,7,2018,nan
2019,"250005001",1,2,75,12,2017,nan
2019,"250203001",1,1,64,12,2016,nan
2019,"250212901",1,1,81,11,2014,nan
2019,"250414201",1,2,19,11,2014,4
2019,"250501701",1,2,29,3,2016,4
2019,"250603201",1,2,53,5,2019,nan
2019,"250704801",1,2,60,5,2019,nan
2019,"250710101",1,1,25,5,2018,nan
2019,"251108001",1,1,5,3,2018,nan
2019,"251208401",1,1,54,10,2017,nan
2019,"251215301",1,2,31,3,2019,4
2019,"251303801",1,2,78,5,2016,nan
2019,"251310801",1,1,78,2,2017,nan
2019,"251406001",1,2,89,11,2018,nan
2019,"251508401",1,1,33,1,2015,nan
2019,"252201601",1,1,70,10,2014,nan
2019,"252208201",1,1,32,12,2015,nan
2019,"252303701",1,2,77,5,2016,nan
2019,"252504601",1,2,90,5,2015,nan
2019,"252513101",1,1,23,12,2018,nan
2019,"252615701",1,1,29,10,2015,nan
2019,"252712301",1,1,73,6,2017,nan
2019,"252821601",1,2,90,5,2015,nan
2019,"252821601",2,1,88,10,2017,nan
2019,"253516801",1,2,82,9,2014,nan
2019,"253804801",1,1,84,12,2016,nan
2019,"253808401",1,2,74,1,2016,nan
2019,"253902101",1,1,89,10,2019,nan
2019,"253905501",1,1,46,12,2016,nan
2019,"254105301",1,2,82,5,2015,nan
2019,"254203901",1,1,65,10,2015,nan
2019,"254203901",2,2,56,12,2017,nan
2019,"254510801",1,1,89,12,2018,nan
2019,"254612401",1,2,72,1,2019,nan
2019,"255110001",1,1,87,12,2018,nan
2019,"255208301",1,1,63,7,2017,nan
2019,"255411701",1,1,15,2,2019,nan
2019,"255501801",1,1,22,10,2014,nan
2019,"255501801",2,2,61,1,2018,nan
2019,"255505101",1,2,78,3,2016,nan
2019,"255917901",1,2,77,2,2018,nan
2019,"256109801",1,1,43,10,2019,nan
2019,"256212901",1,1,76,5,2014,nan
2019,"256502101",1,1,58,3,2018,nan
2019,"256504201",1,2,77,8,2015,nan
2019,"256807701",1,1,96,1,2019,nan
2019,"257603901",1,2,79,12,2018,nan
2019,"257823201",1,1,82,3,2018,nan
2019,"257901801",1,1,86,2,2018,nan
2019,"257909901",1,2,71,3,2019,nan
2019,"258006701",1,1,73,5,2016,nan
2019,"258201001",1,2,96,4,2014,nan
2019,"258207301",1,2,62,6,2016,nan
2019,"258612501",1,2,80,4,2018,nan
2019,"258615101",1,2,65,8,2015,nan
2019,"258615601",1,1,87,9,2017,nan
2019,"258823001",1,2,88,11,2014,nan
2019,"258902101",1,2,68,5,2017,nan
2019,"259001601",1,2,42,5,2015,4
2019,"259012301",1,1,21,11,2017,nan
2019,"259212801",1,2,64,6,2017,nan
2019,"259309101",1,1,50,1,2017,nan
2019,"259406101",1,2,58,11,2016,nan
2019,"259500501",1,1,84,8,2019,nan
2019,"259704701",1,1,35,12,2015,nan
2019,"259707501",1,1,93,6,2017,nan
2019,"259809201",1,1,101,3,2016,nan
2019,"260200701",1,2,60,6,2014,nan
2019,"260600501",1,1,86,4,2019,nan
2019,"260702001",1,2,59,5,2014,nan
2019,"261202801",1,1,80,10,2016,nan
2019,"261505901",1,1,63,7,2017,nan
2019,"261812101",1,1,80,7,2014,nan
2019,"261903001",1,1,57,10,2016,nan
2019,"261905601",1,1,97,3,2016,nan
2019,"262003201",1,1,73,1,2014,nan
2019,"262011501",1,2,36,9,2017,4
2019,"262402501",1,2,77,8,2017,nan
2019,"262615301",1,2,47,3,2018,4
2019,"262902201",1,2,22,5,2018,4
2019,"263005601",1,1,61,5,2018,nan
2019,"263609201",1,2,70,4,2015,nan
2019,"263609201",2,1,82,8,2016,nan
2019,"263703701",1,2,77,7,2019,nan
2019,"263806301",1,1,32,3,2018,nan
2019,"264010101",1,2,92,8,2015,nan
2019,"264011901",1,2,85,8,2015,nan
2019,"264108402",1,1,49,7,2015,nan
2019,"264109201",1,2,52,12,2014,nan
2019,"264302201",1,1,36,10,2015,nan
2019,"264302201",2,1,62,7,2018,nan
2019,"264705401",1,1,59,8,2016,nan
2019,"264801401",1,2,89,1,2016,nan
2019,"264815101",1,2,64,10,2014,nan
2019,"264912401",1,1,78,9,2019,nan
2019,"265005701",1,1,86,2,2017,nan
2019,"265107601",1,1,35,10,2014,nan
2019,"265107601",2,2,73,11,2015,nan
2019,"265301001",1,1,78,1,2017,nan
2019,"265308201",1,1,80,7,2016,nan
2019,"265310401",1,1,78,5,2017,nan
2019,"265404501",1,1,68,4,2018,nan
2019,"265500601",1,1,39,11,2017,nan
2019,"265604401",1,2,90,6,2019,nan
2019,"265801601",1,1,88,8,2016,nan
2019,"265804501",1,2,94,10,2018,nan
2019,"265908301",1,1,28,2,2018,nan
2019,"265914401",1,2,76,8,2019,nan
2019,"265914801",1,2,62,2,2019,nan
2019,"266003401",1,2,55,6,2019,nan
2019,"266004001",1,1,38,9,2017,nan
2019,"266004001",2,1,75,3,2018,nan
2019,"266109501",1,1,93,6,2019,nan
2019,"266301201",1,1,80,6,2014,nan
2019,"266301401",1,1,79,11,2018,nan
2019,"266406601",1,2,94,5,2015,nan
2019,"266511801",1,2,66,3,2015,nan
2019,"266600101",1,1,63,10,2015,nan
2019,"266906101",1,2,52,12,2017,nan
2019,"267004201",1,2,27,6,2014,4
2019,"267102001",1,1,49,8,2016,nan
2019,"267103701",1,1,79,2,2016,nan
2019,"267103701",2,1,65,12,2017,nan
2019,"267200101",1,1,61,3,2018,nan
2019,"267207401",1,1,52,11,2016,nan
2019,"267313201",1,2,53,2,2014,nan
2019,"267313201",2,1,42,12,2017,nan
2019,"267314401",1,2,39,12,2018,4
2019,"267504601",1,2,40,10,2018,4
2019,"267506601",1,1,92,5,2017,nan
2019,"267604701",1,1,0,8,2017,nan
2019,"267607301",1,1,6,11,2018,nan
2019,"267706801",1,1,75,4,2019,nan
2019,"267802201",1,1,43,8,2019,nan
2019,"267811401",1,1,56,4,2018,nan
2019,"267902801",1,1,76,5,2017,nan
2019,"267902801",2,1,73,5,2019,nan
2019,"267903201",1,1,43,2,2015,nan
2019,"267913401",1,1,21,11,2014,nan
2019,"267913401",2,1,45,6,2019,nan
2019,"268001001",1,1,74,10,2018,nan
2019,"268102901",1,2,86,10,2017,nan
2019,"268102902",1,1,56,1,2014,nan
2019,"268205601",1,2,72,4,2019,nan
2019,"268206101",1,2,74,6,2015,nan
2019,"268209701",1,2,92,5,2016,nan
2019,"268304401",1,1,45,10,2014,nan
2019,"268401101",1,1,65,7,2019,nan
2019,"268403801",1,1,83,11,2016,nan
2019,"268408101",1,1,84,6,2017,nan
2019,"268502001",1,1,40,3,2016,nan
2019,"268517301",1,2,8,11,2017,nan
2019,"268621001",1,2,86,1,2016,nan
2019,"268700801",1,2,78,4,2016,nan
2019,"268707501",1,1,80,6,2016,nan
2019,"268804801",1,2,2,6,2015,nan
2019,"268813401",1,1,34,4,2017,nan
2019,"268905001",1,2,48,9,2017,4
2019,"269009801",1,1,73,6,2018,nan
2019,"269100301",1,1,75,7,2016,nan
2019,"269100301",2,1,90,7,2019,nan
2019,"269105701",1,2,94,10,2019,nan
2019,"269110701",1,2,38,11,2017,4
2019,"269300801",1,2,86,8,2017,nan
2019,"269908101",1,2,31,6,2016,4
2019,"269914301",1,2,67,9,2014,nan
2019,"270003701",1,2,74,3,2017,nan
2019,"270008201",1,2,26,9,2017,4
2019,"270210001",1,1,77,8,2017,nan
2019,"270307901",1,1,0,6,2019,nan
2019,"270405401",1,2,53,3,2016,nan
2019,"270409401",1,1,46,6,2016,nan
2019,"270600201",1,2,7,6,2015,nan
2019,"270706401",1,2,76,3,2015,nan
2019,"270706701",1,2,77,1,2018,nan
2019,"270800101",1,2,85,12,2018,nan
2019,"270804701",1,1,54,3,2014,nan
2019,"270902501",1,2,0,10,2017,nan
2019,"270905901",1,1,3,4,2016,nan
2019,"271001501",1,1,35,11,2014,nan
2019,"271104201",1,1,34,7,2019,nan
2019,"271109901",1,2,52,1,2017,nan
2019,"271206101",1,1,63,2,2016,nan
2019,"271302401",1,1,3,4,2019,nan
2019,"271401501",1,1,40,10,2016,nan
2019,"271401601",1,1,1,12,2017,nan
2019,"271405501",1,2,75,7,2016,nan
2019,"271511101",1,1,66,7,2019,nan
2019,"271604901",1,1,1,7,2016,nan
2019,"271604901",2,1,0,2,2019,nan
2019,"271605001",1,2,25,11,2015,4
2019,"271605101",1,1,27,11,2017,nan
2019,"271611701",1,2,56,6,2016,nan
2019,"271816701",1,1,50,6,2017,nan
2019,"272101701",1,1,22,6,2018,nan
2019,"272107701",1,1,57,11,2018,nan
2019,"272208101",1,1,0,2,2019,nan
2019,"272302201",1,2,53,4,2019,nan
2019,"272303401",1,2,28,8,2018,4
2019,"272310001",1,1,6,5,2014,nan
2019,"272403501",1,1,14,6,2018,nan
2019,"272403501",2,1,49,3,2019,nan
2019,"272501201",1,1,23,2,2019,nan
2019,"272510101",1,2,58,1,2019,nan
2019,"272601501",1,2,56,10,2017,nan
2019,"272714801",1,1,72,6,2017,nan
2019,"272802701",1,1,53,3,2017,nan
2019,"272807501",1,2,80,6,2019,nan
2019,"272911901",1,1,63,8,2018,nan
2019,"273002301",1,1,87,2,2019,nan
2019,"273002301",2,1,63,3,2019,nan
2019,"273206101",1,1,33,5,2014,nan
2019,"273206101",2,2,58,10,2015,nan
2019,"273410001",1,1,66,7,2016,nan
2019,"273410001",2,2,84,3,2017,nan
2019,"273512501",1,2,89,6,2014,nan
2019,"273603401",1,1,28,10,2019,nan
2019,"273605601",1,1,91,11,2019,nan
2019,"273902101",1,1,71,12,2017,nan
2019,"274002901",1,1,56,11,2017,nan
2019,"274004001",1,1,72,7,2015,nan
2019,"274411301",1,1,23,8,2016,nan
2019,"274704001",1,2,37,11,2017,4
2019,"275003101",1,2,50,1,2016,nan
2019,"275004701",1,2,53,12,2018,nan
2019,"275103501",1,2,81,3,2018,nan
2019,"275408001",1,1,50,7,2019,nan
2019,"275503401",1,1,73,7,2019,nan
2019,"275601401",1,1,49,12,2017,nan
2019,"276001901",1,2,45,3,2016,4
2019,"276101001",1,1,89,12,2019,nan
2019,"276508502",1,1,53,8,2017,nan
2019,"276700301",1,1,31,3,2014,nan
2019,"276807101",1,1,32,7,2015,nan
2019,"276902101",1,2,1,1,2019,nan
2019,"276902401",1,1,0,3,2015,nan
2019,"276906501",1,2,5,3,2014,nan
2019,"276907801",1,1,1,10,2019,nan
2019,"277103301",1,1,45,8,2016,nan
2019,"277104601",1,1,79,3,2018,nan
2019,"277104801",1,1,30,1,2017,nan
2019,"277402101",1,1,1,12,2015,nan
2019,"277600401",1,2,11,11,2019,nan
2019,"277600801",1,1,57,11,2017,nan
2019,"277600901",1,1,24,5,2019,nan
2019,"277605601",1,2,60,5,2018,nan
2019,"277605701",1,2,48,10,2017,4
2019,"277801901",1,2,19,1,2014,4
2019,"277802001",1,1,68,2,2019,nan
2019,"277803301",1,2,28,6,2019,4
2019,"277906101",1,1,30,10,2014,nan
2019,"277906101",2,1,25,12,2015,nan
2019,"278008201",1,2,34,5,2019,1
2019,"278200301",1,2,93,3,2018,nan
2019,"278207001",1,2,42,6,2014,4
2019,"278506401",1,1,55,12,2014,nan
2019,"278611201",1,1,80,5,2014,nan
2019,"279100501",1,1,41,8,2019,nan
2019,"279106301",1,1,59,9,2019,nan
2019,"279301101",1,2,62,12,2015,nan
2019,"279511301",1,2,58,3,2017,nan
2019,"279710001",1,1,72,9,2019,nan
2019,"279801901",1,2,21,4,2019,4
2019,"280011201",1,2,81,8,2018,nan
2019,"280102101",1,2,62,1,2016,nan
2019,"280301101",1,1,67,6,2018,nan
2019,"280400801",1,2,78,5,2019,nan
2019,"280902201",1,2,103,4,2014,nan
2019,"280904101",1,2,64,9,2014,nan
2019,"281310501",1,1,66,4,2018,nan
2019,"281908601",1,1,46,2,2017,nan
2019,"282301801",1,1,9,7,2015,nan
2019,"282802801",1,1,77,4,2019,nan
2019,"283106601",1,2,92,4,2016,nan
2019,"283106701",1,1,60,6,2014,nan
2019,"283211001",1,1,60,11,2015,nan
2019,"283402701",1,2,72,5,2016,nan
2019,"283701701",1,1,76,8,2016,nan
2019,"284102501",1,2,87,4,2014,nan
2019,"284502501",1,2,72,2,2018,nan
2019,"284707401",1,1,0,1,2018,nan
2019,"284802101",1,2,74,9,2018,nan
2019,"284900201",1,1,39,1,2017,nan
2019,"284903301",1,2,88,3,2019,nan
2019,"285002401",1,2,75,12,2015,nan
2019,"285204801",1,1,1,11,2014,nan
2019,"285603701",1,1,0,11,2014,nan
2019,"285701901",1,1,41,12,2017,nan
2019,"285804601",1,2,73,9,2015,nan
2019,"285901401",1,1,59,9,2016,nan
2019,"286003701",1,1,84,11,2016,nan
2019,"286004201",1,2,32,3,2017,4
2019,"286202801",1,1,89,6,2015,nan
2019,"286412301",1,2,44,12,2018,4
2019,"286504401",1,1,75,3,2019,nan
2019,"286601101",1,2,53,1,2019,nan
2019,"286810701",1,2,55,7,2016,nan
2019,"287112001",1,1,11,7,2016,nan
2019,"287204301",1,1,65,7,2018,nan
2019,"287809501",1,1,79,4,2018,nan
2019,"287901901",1,1,32,1,2015,nan
2019,"288000501",1,2,89,1,2019,nan
2019,"288101501",1,2,42,5,2016,4
2019,"288106201",1,1,53,10,2016,nan
2019,"288207901",1,1,29,8,2018,nan
2019,"288405501",1,2,85,6,2018,nan
2019,"288503201",1,1,68,1,2018,nan
2019,"288503201",2,1,73,1,2019,nan
2019,"288700201",1,1,77,10,2017,nan
2019,"288700401",1,2,94,2,2017,nan
2019,"288704501",1,1,85,5,2017,nan
2019,"288805101",1,2,0,9,2015,nan
2019,"289203801",1,2,89,4,2018,nan
2019,"289204101",1,2,85,7,2015,nan
2019,"289206101",1,2,83,9,2016,nan
2019,"289311901",1,2,85,6,2015,nan
2019,"289801101",1,2,44,5,2019,4
2019,"290308401",1,1,72,3,2019,nan
2019,"290504201",1,2,73,7,2014,nan
2019,"290713501",1,1,57,5,2017,nan
2019,"290713501",2,1,65,12,2017,nan
2019,"291101001",1,2,86,5,2017,nan
2019,"291305501",1,1,88,6,2019,nan
2019,"291306601",1,1,39,1,2019,nan
2019,"291402101",1,1,68,4,2015,nan
2019,"291402101",2,1,66,5,2015,nan
2019,"291407201",1,1,17,9,2015,nan
2019,"291601901",1,1,85,1,2014,nan
2019,"291608501",1,2,99,10,2017,nan
2019,"291610501",1,2,90,11,2018,nan
2019,"291611101",1,1,82,11,2016,nan
2019,"291810001",1,2,71,7,2017,nan
2019,"291819301",1,2,73,4,2018,nan
2019,"292107101",1,2,82,12,2016,nan
2019,"292110901",1,2,81,9,2015,nan
2019,"292206901",1,1,77,7,2017,nan
2019,"292413401",1,1,75,11,2017,nan
2019,"292609701",1,2,80,12,2018,nan
2019,"292706101",1,2,75,2,2017,nan
2019,"292708901",1,1,71,4,2017,nan
2019,"292916301",1,1,94,8,2019,nan
2019,"293408601",1,2,94,1,2016,nan
2019,"293411001",1,1,81,12,2018,nan
2019,"293800301",1,1,65,4,2019,nan
2019,"293802601",1,1,72,8,2017,nan
2019,"293813401",1,1,74,3,2017,nan
2019,"293813801",1,2,82,7,2014,nan
2019,"294009501",1,2,78,11,2015,nan
2019,"294116301",1,1,92,11,2018,nan
2019,"294203901",1,1,17,11,2014,nan
2019,"294209001",1,2,54,1,2014,nan
2019,"294302001",1,1,80,11,2014,nan
2019,"294312001",1,1,74,7,2015,nan
2019,"294404601",1,1,83,3,2016,nan
2019,"294705901",1,1,7,4,2019,nan
2019,"294706001",1,2,0,8,2014,nan
2019,"294706001",2,1,48,5,2016,nan
2019,"294801801",1,2,61,3,2018,nan
2019,"294803501",1,2,85,6,2019,nan
2019,"294804601",1,1,0,8,2018,nan
2019,"294907101",1,2,0,3,2015,nan
2019,"295008501",1,2,79,8,2016,nan
2019,"295304501",1,2,100,5,2017,nan
2019,"295304601",1,1,75,6,2018,nan
2019,"295305901",1,2,90,6,2019,nan
2019,"295307401",1,1,80,1,2015,nan
2019,"295307401",2,2,18,4,2016,4
2019,"295401201",1,2,77,2,2017,nan
2019,"295408301",1,1,0,10,2016,nan
2019,"295408301",2,1,0,7,2017,nan
2019,"295507201",1,2,102,5,2019,nan
2019,"295708701",1,2,83,2,2017,nan
2019,"295709801",1,1,80,10,2018,nan
2019,"295710001",1,2,92,3,2019,nan
2019,"295803401",1,1,65,7,2018,nan
2019,"296107401",1,1,27,9,2017,nan
2019,"296110801",1,2,54,7,2018,nan
2019,"296306301",1,1,74,3,2017,nan
2019,"296702301",1,2,68,7,2015,nan
2019,"296704501",1,2,93,7,2019,nan
2019,"296800101",1,2,48,8,2016,3
2019,"297000101",1,2,90,6,2017,nan
2019,"297504101",1,2,0,7,2015,nan
2019,"297608801",1,1,50,8,2015,nan
2019,"297804701",1,1,74,12,2017,nan
2019,"298309401",1,1,0,5,2017,nan
2019,"298600301",1,2,58,7,2018,nan
2019,"298600701",1,1,20,8,2014,nan
2019,"298603001",1,2,65,3,2018,nan
2019,"298800501",1,2,52,9,2017,nan
2019,"298806001",1,2,68,1,2016,nan
2019,"298806201",1,2,55,12,2019,nan
2019,"299003301",1,1,71,8,2017,nan
2019,"299004901",1,1,11,8,2015,nan
2019,"299202601",1,1,67,5,2017,nan
2019,"299203001",1,2,34,8,2014,3
2019,"299203301",1,2,65,6,2017,nan
2019,"299302901",1,2,0,4,2016,nan
2019,"299403601",1,1,45,5,2019,nan
2019,"299404701",1,2,27,5,2015,4
2019,"299603301",1,1,30,4,2015,nan
2019,"299604601",1,2,79,10,2018,nan
2019,"299607101",1,1,34,4,2014,nan
2019,"299703501",1,1,87,7,2019,nan
2019,"299703601",1,2,84,1,2019,nan
2019,"299800901",1,1,84,1,2019,nan
2019,"299801201",1,1,91,1,2018,nan
2019,"299801601",1,2,76,11,2017,nan
2019,"300004901",1,1,93,7,2018,nan
2019,"300005501",1,1,89,5,2016,nan
2019,"300005501",2,2,85,8,2016,nan
2019,"300101101",1,2,66,5,2018,nan
2019,"300101201",1,1,73,3,2014,nan
2019,"300104201",1,1,14,5,2014,nan
2019,"300203201",1,1,80,6,2017,nan
2019,"300604101",1,2,39,3,2018,4
2019,"300605801",1,2,80,9,2015,nan
2019,"300703201",1,2,85,10,2016,nan
2019,"300801501",1,2,77,2,2015,nan
2019,"300905301",1,2,102,8,2017,nan
2019,"300906801",1,1,87,9,2015,nan
2019,"300912801",1,2,24,2,2016,4
