HHID,HV000,HV001,HV002,HV003,HV004,HV005,HV006,HV007,HV008,HV009,HV010,HV011,HV012,HV013,HV014,HV015,HV016,HV017,HV018,HV019,HV020,HV021,HV022,HV023,HV024,HV025,HV026,HV027,HV028,HV030,HV031,HV032,HV033,HV035,HV040,HV041,HV042,HV043,HV044
"1184074","PE6",1184,74,1,1184,672093,10,2010,1330,1,0,0,1,1,0,1,28,1,3,0,0,1184,6,3,3,2,3,0,nan,3,nan,0,nan,0,3367,0,1,0,1
"1184078","PE6",1184,78,1,1184,672093,10,2010,1330,6,1,0,6,6,2,1,29,1,3,0,0,1184,6,3,3,2,3,0,nan,3,nan,0,nan,2,3367,1,1,0,1
"1184081","PE6",1184,81,2,1184,672093,10,2010,1330,5,1,0,5,5,1,1,29,1,3,0,0,1184,6,3,3,2,3,0,nan,3,nan,0,nan,1,3367,1,1,0,1
"1184084","PE6",1184,84,2,1184,672093,10,2010,1330,4,1,0,4,4,2,1,29,1,3,0,0,1184,6,3,3,2,3,0,nan,3,nan,0,nan,2,3367,1,1,0,1
"1184087","PE6",1184,87,1,1184,672093,10,2010,1330,2,0,0,2,2,0,1,28,1,3,0,0,1184,6,3,3,2,3,0,nan,3,nan,0,nan,0,3367,0,1,0,1
"1184091","PE6",1184,91,2,1184,672093,10,2010,1330,4,1,0,4,3,0,1,29,1,3,0,0,1184,6,3,3,2,3,0,nan,3,nan,0,nan,0,3367,2,1,0,1
"1184094","PE6",1184,94,1,1184,672093,10,2010,1330,3,0,0,3,3,0,1,28,1,3,0,0,1184,6,3,3,2,3,0,nan,3,nan,0,nan,0,3367,0,1,0,1
"1185001","PE6",1185,1,2,1185,434203,11,2010,1331,8,2,0,8,8,2,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,1,2938,2,1,0,1
"1185002","PE6",1185,2,1,1185,434203,11,2010,1331,1,0,0,1,1,0,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,0,1,0,1
"1185003","PE6",1185,3,2,1185,434203,11,2010,1331,5,1,0,5,4,0,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,1,1,0,1
"1185004","PE6",1185,4,2,1185,434203,11,2010,1331,3,0,0,3,2,0,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,0,1,0,1
"1185005","PE6",1185,5,2,1185,434203,11,2010,1331,8,2,0,8,8,2,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,2,2938,2,1,0,1
"1185006","PE6",1185,6,0,1185,0,11,2010,1331,0,0,0,0,0,0,6,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,0,1,0,1
"1185007","PE6",1185,7,1,1185,434203,11,2010,1331,2,0,0,2,1,0,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,0,1,0,1
"1185008","PE6",1185,8,0,1185,0,12,2010,1332,0,0,0,0,0,0,9,14,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,0,1,0,1
"1185025","PE6",1185,25,1,1185,434203,11,2010,1331,3,0,0,2,2,0,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,0,1,0,1
"1185026","PE6",1185,26,1,1185,434203,11,2010,1331,4,0,0,4,4,0,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,0,1,0,1
"1185027","PE6",1185,27,1,1185,434203,11,2010,1331,1,0,0,1,1,0,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,0,1,0,1
"1185028","PE6",1185,28,1,1185,434203,11,2010,1331,1,0,0,1,1,0,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,0,1,0,1
"1185029","PE6",1185,29,2,1185,434203,11,2010,1331,4,1,0,4,3,0,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,2,1,0,1
"1185030","PE6",1185,30,1,1185,434203,11,2010,1331,1,0,0,1,1,0,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,0,1,0,1
"1185031","PE6",1185,31,1,1185,434203,11,2010,1331,3,0,0,3,2,1,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,1,2938,0,1,0,1
"1185032","PE6",1185,32,1,1185,434203,11,2010,1331,1,0,0,1,1,0,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,0,1,0,1
"1185057","PE6",1185,57,1,1185,434203,11,2010,1331,1,0,0,1,1,0,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,0,1,0,1
"1185058","PE6",1185,58,1,1185,434203,11,2010,1331,6,2,0,6,6,0,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,2,1,0,1
"1185059","PE6",1185,59,1,1185,434203,11,2010,1331,1,0,0,1,1,0,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,0,1,0,1
"1185060","PE6",1185,60,2,1185,434203,11,2010,1331,4,1,0,4,3,1,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,1,2938,1,1,0,1
"1185061","PE6",1185,61,1,1185,434203,11,2010,1331,2,0,0,2,2,0,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,0,1,0,1
"1185062","PE6",1185,62,1,1185,434203,11,2010,1331,2,0,0,2,1,0,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,0,1,0,1
"1185063","PE6",1185,63,1,1185,434203,11,2010,1331,5,1,0,5,5,1,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,1,2938,1,1,0,1
"1185064","PE6",1185,64,2,1185,434203,11,2010,1331,3,0,0,3,2,0,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,0,1,0,1
"1185081","PE6",1185,81,1,1185,434203,11,2010,1331,1,0,0,1,1,0,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,0,1,0,1
"1185082","PE6",1185,82,2,1185,434203,11,2010,1331,5,1,0,5,4,2,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,2,2938,1,1,0,1
"1185083","PE6",1185,83,2,1185,434203,11,2010,1331,8,1,0,8,7,2,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,2,2938,1,1,0,1
"1185084","PE6",1185,84,2,1185,434203,11,2010,1331,3,1,0,3,2,1,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,0,2938,1,1,0,1
"1185085","PE6",1185,85,1,1185,434203,11,2010,1331,8,2,0,8,7,1,1,25,1,3,0,0,1185,6,3,3,2,3,0,nan,3,nan,0,nan,1,2938,2,1,0,1
"1186010","PE6",1186,10,3,1186,397489,8,2010,1328,3,0,0,3,2,0,1,10,1,31,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,0,1,0,1
"1186011","PE6",1186,11,1,1186,397489,8,2010,1328,2,0,0,2,2,0,1,10,1,30,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,0,1,0,1
"1186012","PE6",1186,12,1,1186,397489,8,2010,1328,1,0,0,1,1,0,1,10,1,31,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,0,1,0,1
"1186013","PE6",1186,13,1,1186,397489,8,2010,1328,2,0,0,2,2,0,1,10,1,30,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,0,1,0,1
"1186014","PE6",1186,14,1,1186,397489,8,2010,1328,1,0,0,1,1,0,1,10,1,31,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,0,1,0,1
"1186015","PE6",1186,15,1,1186,397489,8,2010,1328,7,1,0,3,7,0,1,10,1,30,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,1,3009,1,1,0,1
"1186016","PE6",1186,16,1,1186,397489,8,2010,1328,2,1,0,2,2,0,1,10,1,31,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,1,1,0,1
"1186017","PE6",1186,17,0,1186,0,8,2010,1328,0,0,0,0,0,0,9,10,1,30,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,0,1,0,1
"1186035","PE6",1186,35,1,1186,397489,8,2010,1328,2,0,0,2,0,0,1,10,1,31,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,0,1,0,1
"1186036","PE6",1186,36,2,1186,397489,8,2010,1328,7,1,0,5,7,1,1,11,1,30,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,2,3009,1,1,0,1
"1186037","PE6",1186,37,2,1186,397489,8,2010,1328,4,0,0,4,3,0,1,10,1,31,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,0,1,0,1
"1186038","PE6",1186,38,2,1186,397489,8,2010,1328,2,0,0,2,2,0,1,10,1,30,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,0,1,0,1
"1186039","PE6",1186,39,2,1186,397489,8,2010,1328,2,0,0,2,0,0,1,10,1,31,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,1,1,0,1
"1186040","PE6",1186,40,1,1186,397489,8,2010,1328,2,0,0,2,0,0,1,10,1,30,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,0,1,0,1
"1186041","PE6",1186,41,1,1186,397489,8,2010,1328,2,0,0,2,2,0,1,10,1,30,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,0,1,0,1
"1186048","PE6",1186,48,1,1186,397489,8,2010,1328,1,0,0,1,0,0,1,10,1,30,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,0,1,0,1
"1186049","PE6",1186,49,1,1186,397489,8,2010,1328,1,0,0,1,1,0,1,10,1,30,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,0,1,0,1
"1186050","PE6",1186,50,2,1186,397489,8,2010,1328,5,1,0,2,5,0,1,10,1,30,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,1,1,0,1
"1186051","PE6",1186,51,1,1186,397489,8,2010,1328,2,0,0,2,2,0,1,10,1,31,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,0,1,0,1
"1186052","PE6",1186,52,2,1186,397489,8,2010,1328,2,0,0,2,1,0,1,10,1,30,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,0,1,0,1
"1186053","PE6",1186,53,1,1186,397489,8,2010,1328,6,1,0,5,6,2,1,12,1,31,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,1,3009,1,1,0,1
"1186065","PE6",1186,65,1,1186,397489,8,2010,1328,1,0,0,1,0,0,1,10,1,30,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,0,1,0,1
"1186066","PE6",1186,66,2,1186,397489,8,2010,1328,6,1,0,6,3,1,1,13,1,31,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,1,3009,2,1,0,1
"1186067","PE6",1186,67,1,1186,397489,8,2010,1328,5,1,0,5,5,0,1,10,1,30,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,1,1,0,1
"1186068","PE6",1186,68,2,1186,397489,8,2010,1328,2,0,0,2,2,0,1,10,1,31,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,0,1,0,1
"1186069","PE6",1186,69,2,1186,397489,8,2010,1328,6,2,0,5,6,2,1,13,1,30,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,2,3009,2,1,0,1
"1186070","PE6",1186,70,1,1186,397489,8,2010,1328,1,1,0,1,1,0,1,10,1,31,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,1,1,0,1
"1186071","PE6",1186,71,1,1186,397489,8,2010,1328,5,1,0,4,5,0,1,10,1,30,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,1,1,0,1
"1186072","PE6",1186,72,1,1186,397489,8,2010,1328,1,0,0,1,1,0,1,10,1,31,0,0,1186,6,3,3,2,3,0,nan,3,nan,0,nan,0,3009,0,1,0,1
"1187001","PE6",1187,1,2,1187,486217,10,2010,1330,7,0,0,7,2,2,1,6,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,2,3433,1,1,0,1
"1187002","PE6",1187,2,2,1187,486217,10,2010,1330,7,1,0,7,5,1,1,6,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,1,3433,1,1,0,1
"1187003","PE6",1187,3,1,1187,486217,11,2010,1331,2,0,0,2,2,0,1,3,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,0,3433,0,1,0,1
"1187004","PE6",1187,4,2,1187,486217,10,2010,1330,9,1,0,9,7,1,1,7,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,1,3433,1,1,0,1
"1187005","PE6",1187,5,2,1187,486217,10,2010,1330,3,1,0,3,3,1,1,7,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,1,3433,1,1,0,1
"1187006","PE6",1187,6,2,1187,486217,10,2010,1330,7,1,0,7,3,1,1,6,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,0,3433,2,1,0,1
"1187007","PE6",1187,7,2,1187,486217,10,2010,1330,6,1,0,6,5,2,1,7,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,1,3433,1,1,0,1
"1187008","PE6",1187,8,1,1187,486217,10,2010,1330,4,1,0,4,4,2,1,5,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,1,3433,1,1,0,1
"1187009","PE6",1187,9,1,1187,486217,11,2010,1331,7,3,0,7,7,0,1,3,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,0,3433,3,1,0,1
"1187034","PE6",1187,34,2,1187,486217,11,2010,1331,4,1,0,4,1,0,1,3,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,0,3433,1,1,0,1
"1187035","PE6",1187,35,1,1187,486217,11,2010,1331,1,0,0,1,1,0,1,3,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,0,3433,0,1,0,1
"1187036","PE6",1187,36,2,1187,486217,11,2010,1331,8,2,0,8,4,0,1,3,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,0,3433,3,1,0,1
"1187037","PE6",1187,37,1,1187,486217,10,2010,1330,3,0,0,3,1,0,1,3,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,0,3433,0,1,0,1
"1187038","PE6",1187,38,0,1187,0,10,2010,1330,0,0,0,0,0,0,9,3,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,0,3433,0,1,0,1
"1187039","PE6",1187,39,2,1187,486217,10,2010,1330,4,1,0,3,3,1,1,8,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,1,3433,1,1,0,1
"1187040","PE6",1187,40,0,1187,0,11,2010,1331,0,0,0,0,0,0,9,4,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,0,3433,0,1,0,1
"1187041","PE6",1187,41,1,1187,486217,11,2010,1331,4,1,0,4,3,0,1,4,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,0,3433,2,1,0,1
"1187087","PE6",1187,87,1,1187,486217,11,2010,1331,3,0,0,3,3,0,1,4,2,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,0,3433,0,1,0,1
"1187088","PE6",1187,88,1,1187,486217,11,2010,1331,2,1,0,2,2,0,1,4,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,0,3433,1,1,0,1
"1187089","PE6",1187,89,1,1187,486217,11,2010,1331,2,0,0,2,2,0,1,4,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,0,3433,0,1,0,1
"1187090","PE6",1187,90,2,1187,486217,10,2010,1330,8,2,0,8,8,1,1,7,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,1,3433,2,1,0,1
"1187091","PE6",1187,91,1,1187,486217,11,2010,1331,8,2,0,8,8,0,1,4,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,0,3433,2,1,0,1
"1187092","PE6",1187,92,2,1187,486217,10,2010,1330,6,1,0,6,6,1,1,10,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,1,3433,1,1,0,1
"1187108","PE6",1187,108,1,1187,486217,10,2010,1330,8,3,0,8,8,2,1,9,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,1,3433,3,1,0,1
"1187109","PE6",1187,109,1,1187,486217,11,2010,1331,3,1,0,3,3,0,1,5,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,0,3433,1,1,0,1
"1187110","PE6",1187,110,2,1187,486217,10,2010,1330,6,1,0,6,6,2,1,9,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,2,3433,1,1,0,1
"1187111","PE6",1187,111,1,1187,486217,10,2010,1330,7,1,0,7,6,1,1,9,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,1,3433,1,1,0,1
"1187112","PE6",1187,112,1,1187,486217,11,2010,1331,1,0,0,1,1,0,1,5,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,0,3433,0,1,0,1
"1187113","PE6",1187,113,2,1187,486217,10,2010,1330,7,1,0,7,7,3,1,9,1,30,0,0,1187,6,3,3,2,3,0,nan,3,nan,0,nan,2,3433,1,1,0,1
"1188012","PE6",1188,12,1,1188,477341,10,2010,1330,3,1,0,3,3,1,1,18,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,1,3423,1,1,0,1
"1188013","PE6",1188,13,1,1188,477341,11,2010,1331,2,0,0,2,2,0,1,5,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,0,1,0,1
"1188014","PE6",1188,14,1,1188,477341,11,2010,1331,4,2,0,4,4,0,1,5,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,2,1,0,1
"1188015","PE6",1188,15,1,1188,477341,11,2010,1331,2,2,0,2,2,0,1,5,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,2,1,0,1
"1188016","PE6",1188,16,1,1188,477341,10,2010,1330,3,1,0,3,3,1,1,17,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,1,3423,1,1,0,1
"1188017","PE6",1188,17,1,1188,477341,11,2010,1331,2,0,0,2,2,0,1,5,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,0,1,0,1
"1188018","PE6",1188,18,1,1188,477341,11,2010,1331,2,0,0,2,2,0,1,5,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,0,1,0,1
"1188042","PE6",1188,42,1,1188,477341,11,2010,1331,2,0,0,2,2,0,1,5,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,0,1,0,1
"1188043","PE6",1188,43,1,1188,477341,11,2010,1331,2,0,0,2,2,0,1,5,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,0,1,0,1
"1188044","PE6",1188,44,1,1188,477341,11,2010,1331,2,0,0,2,2,0,1,5,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,0,1,0,1
"1188045","PE6",1188,45,2,1188,477341,11,2010,1331,4,0,0,4,4,0,1,5,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,0,1,0,1
"1188046","PE6",1188,46,1,1188,477341,11,2010,1331,2,0,0,2,2,0,1,5,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,0,1,0,1
"1188047","PE6",1188,47,2,1188,477341,11,2010,1331,6,1,0,6,6,0,1,5,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,1,1,0,1
"1188048","PE6",1188,48,1,1188,477341,11,2010,1331,4,1,0,4,4,0,1,5,2,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,1,1,0,1
"1188049","PE6",1188,49,1,1188,477341,11,2010,1331,6,0,0,5,6,1,1,8,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,0,1,0,1
"1188072","PE6",1188,72,1,1188,477341,10,2010,1330,5,1,0,5,5,1,1,19,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,1,3423,1,1,0,1
"1188073","PE6",1188,73,1,1188,477341,11,2010,1331,2,0,0,2,2,0,1,10,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,0,1,0,1
"1188074","PE6",1188,74,2,1188,477341,10,2010,1330,5,1,0,5,5,2,1,20,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,1,3423,1,1,0,1
"1188075","PE6",1188,75,1,1188,477341,10,2010,1330,8,2,0,8,8,2,1,19,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,2,3423,2,1,0,1
"1188076","PE6",1188,76,1,1188,477341,10,2010,1330,5,1,0,5,5,2,1,18,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,2,3423,1,1,0,1
"1188077","PE6",1188,77,1,1188,477341,11,2010,1331,4,1,0,4,3,0,1,11,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,1,1,0,1
"1188078","PE6",1188,78,2,1188,477341,11,2010,1331,2,0,0,2,2,0,1,11,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,0,1,0,1
"1188098","PE6",1188,98,2,1188,477341,11,2010,1331,2,1,0,2,1,0,1,11,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,1,1,0,1
"1188099","PE6",1188,99,1,1188,477341,11,2010,1331,2,0,0,2,2,0,1,11,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,0,1,0,1
"1188100","PE6",1188,100,1,1188,477341,11,2010,1331,1,0,0,1,1,0,1,11,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,0,1,0,1
"1188101","PE6",1188,101,1,1188,477341,11,2010,1331,4,0,0,4,4,1,1,11,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,0,1,0,1
"1188102","PE6",1188,102,2,1188,477341,10,2010,1330,4,1,0,4,3,1,1,20,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,1,3423,1,1,0,1
"1188103","PE6",1188,103,1,1188,477341,11,2010,1331,2,0,0,2,2,0,1,11,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,0,1,0,1
"1188104","PE6",1188,104,1,1188,477341,11,2010,1331,3,2,0,3,3,0,1,11,1,30,0,0,1188,6,3,3,2,3,0,nan,3,nan,0,nan,0,3423,2,1,0,1
"1189057","PE6",1189,57,1,1189,490394,10,2010,1330,6,0,0,6,4,0,1,7,1,30,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,0,3557,0,1,0,1
"1189058","PE6",1189,58,1,1189,490394,10,2010,1330,8,1,0,8,8,3,1,7,1,31,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,2,3557,1,1,0,1
"1189059","PE6",1189,59,2,1189,490394,10,2010,1330,5,1,0,5,5,1,1,7,1,30,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,1,3557,1,1,0,1
"1189060","PE6",1189,60,1,1189,490394,9,2010,1329,1,0,0,1,1,0,1,7,1,31,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,0,3557,0,1,0,1
"1189061","PE6",1189,61,2,1189,490394,9,2010,1329,5,1,0,5,5,0,1,7,1,30,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,0,3557,1,1,0,1
"1189062","PE6",1189,62,2,1189,490394,9,2010,1329,5,0,0,5,0,0,1,7,1,31,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,0,3557,1,1,0,1
"1189063","PE6",1189,63,2,1189,490394,9,2010,1329,6,1,0,6,6,1,1,7,1,30,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,1,3557,1,1,0,1
"1189064","PE6",1189,64,2,1189,490394,9,2010,1329,5,1,0,5,5,1,1,7,1,31,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,0,3557,1,1,0,1
"1189185","PE6",1189,185,0,1189,0,10,2010,1330,0,0,0,0,0,0,7,7,1,30,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,0,3557,0,1,0,1
"1189186","PE6",1189,186,1,1189,490394,10,2010,1330,5,1,0,5,5,2,1,7,1,31,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,1,3557,1,1,0,1
"1189187","PE6",1189,187,1,1189,490394,10,2010,1330,1,0,0,0,1,0,1,7,1,30,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,0,3557,0,1,0,1
"1189188","PE6",1189,188,2,1189,490394,9,2010,1329,5,1,0,5,5,2,1,12,1,31,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,2,3557,1,1,0,1
"1189189","PE6",1189,189,0,1189,0,9,2010,1329,0,0,0,0,0,0,9,12,1,30,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,0,3557,0,1,0,1
"1189190","PE6",1189,190,1,1189,490394,10,2010,1330,5,1,0,5,5,2,1,11,1,31,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,1,3557,1,1,0,1
"1189191","PE6",1189,191,2,1189,490394,9,2010,1329,7,1,0,7,6,1,1,16,1,30,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,1,3557,1,1,0,1
"1189192","PE6",1189,192,2,1189,490394,9,2010,1329,7,1,0,7,7,2,1,16,1,31,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,2,3557,1,1,0,1
"1189321","PE6",1189,321,2,1189,490394,9,2010,1329,6,1,0,6,6,1,1,16,1,30,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,1,3557,1,1,0,1
"1189322","PE6",1189,322,2,1189,490394,9,2010,1329,3,1,0,3,3,1,1,16,1,31,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,1,3557,1,1,0,1
"1189323","PE6",1189,323,1,1189,490394,10,2010,1330,5,1,0,5,5,0,1,11,1,30,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,0,3557,1,1,0,1
"1189324","PE6",1189,324,1,1189,490394,10,2010,1330,5,1,0,5,5,1,1,11,1,31,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,0,3557,1,1,0,1
"1189325","PE6",1189,325,1,1189,490394,10,2010,1330,3,1,0,3,3,1,1,11,1,30,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,1,3557,1,1,0,1
"1189326","PE6",1189,326,1,1189,490394,10,2010,1330,4,1,0,4,4,0,1,11,1,31,0,0,1189,6,3,3,2,3,0,nan,3,nan,0,nan,0,3557,1,1,0,1
